term,cur,prev,diff,ma7,z_like,total
메타,2,0,2,0.429,0.95,22
스마트폰,7,3,4,4.714,0.721,103
tsmc,2,0,2,0.857,0.593,24
공급망,1,0,1,0.429,0.345,18
현대모비스,2,0,2,1.286,0.335,37
인텔,2,4,-2,1.429,0.26,57
아이폰,3,0,3,2.571,0.165,61
vr,1,1,0,1.143,-0.069,14
엔비디아,1,0,1,1.286,-0.134,88
boe,1,1,0,1.286,-0.134,25
구글,1,2,-1,1.286,-0.134,55
모바일,1,0,1,1.429,-0.195,59
폴더블,1,0,1,1.571,-0.254,67
갤럭시,1,0,1,2.714,-0.648,76
애플,3,6,-3,5.571,-0.765,164
삼성디스플레이,2,10,-8,4.857,-0.892,160
노트북,2,2,0,5.143,-0.962,137
디스플레이,1,5,-4,4.143,-1.035,243
lg전자,4,7,-3,8.143,-1.075,357
소니,3,5,-2,9.714,-1.631,77
tcl,1,5,-4,7.857,-1.803,94
삼성전자,2,20,-18,10.0,-1.922,429
tv,5,7,-2,21.143,-2.884,406
oled,1,7,-6,15.143,-2.891,496
