keyword,score
메타,1.0018948769745746
애플,0.7206088206729728
중국,0.6583005000670862
삼성,0.6283956735648973
디스플레이,0.5182465094512312
패널,0.47833522055313776
퀄컴,0.4341271161423664
장비,0.37828286012909546
건설,0.356326652866571
로봇,0.3471684254818722
트래블로그,0.3414032650084409
규모,0.3391058696994343
동일하이빌,0.3308716507480078
화재,0.3256044780750308
마이크,0.32498493948008084
기기,0.32364552499112087
아이폰,0.3212297339624082
시스템,0.317533715344658
미국,0.31557629747577454
경쟁,0.3108122518963081
