title,url
"LG전자, 獨 프랑크푸르트 공항 신청사에  LED  사이니지 공급",https://www.donga.com/news/It/article/all/20260514/133920902/1
연일 천장 뚫는 코스피… 팔천피 턱밑까지 진격,https://www.kmib.co.kr/article/view.asp?arcid=1778746651&code=11151200&cp=nv
[사진] 독일 프랑크푸르트 공항에 뜬  LG 디스플레이,https://www.joongang.co.kr/article/25428490
