term,cur,prev,diff,ma7,z_like,total
카카오,16,0,16,2.714,5.018,37
amd,5,0,5,0.714,2.323,13
패드,2,0,2,0.286,1.117,4
kaist,3,0,3,0.429,1.554,22
레노버,3,0,3,0.571,1.383,34
fhd,2,0,2,0.286,1.117,2
고효율,2,0,2,0.429,0.95,14
맥북,6,1,5,1.286,2.209,26
vr,4,1,3,0.857,1.632,23
sharp,2,0,2,0.286,1.117,8
아마존,5,0,5,1.0,2.0,16
에어팟,2,0,2,0.286,1.117,2
