term,cur,prev,diff,ma7,z_like,total,date
애플,3,10,-7,8.429,-1.391,269,2026-03-29
모니터,1,3,-2,9.143,-2.024,169,2026-03-29
삼성전자,5,32,-27,16.286,-2.241,528,2026-03-29
lg전자,1,8,-7,18.571,-3.309,244,2026-03-29
kaist,9,0,9,1.286,3.615,28,2026-03-30
ar,8,0,8,1.143,3.314,39,2026-03-30
vr,10,0,10,2.429,2.959,54,2026-03-30
디스플레이,12,2,10,4.286,2.513,226,2026-03-30
tv,28,0,28,20.286,1.402,342,2026-03-30
해상도,2,0,2,0.286,1.117,2,2026-03-30
소니,4,1,3,1.714,0.99,16,2026-03-30
저전력,2,0,2,0.429,0.95,7,2026-03-30
모바일,7,2,5,4.143,0.941,76,2026-03-30
tsmc,1,0,1,0.143,0.622,14,2026-03-30
고해상도,1,0,1,0.143,0.622,12,2026-03-30
딥엑스,1,0,1,0.143,0.622,6,2026-03-30
사이니지,1,0,1,0.143,0.622,2,2026-03-30
애플워치,1,0,1,0.143,0.622,2,2026-03-30
편광판,1,0,1,0.143,0.622,1,2026-03-30
픽셀,1,0,1,0.143,0.622,5,2026-03-30
메타,1,2,-1,0.571,0.244,22,2026-03-30
공급망,1,1,0,1.143,-0.069,39,2026-03-30
xr,2,1,1,2.857,-0.319,115,2026-03-30
구글,2,6,-4,3.286,-0.457,60,2026-03-30
양산,1,0,1,2.143,-0.464,61,2026-03-30
갤럭시,1,3,-2,2.286,-0.512,134,2026-03-30
sk하이닉스,1,0,1,2.429,-0.558,75,2026-03-30
노트북,1,2,-1,2.857,-0.69,125,2026-03-30
아이폰,1,5,-4,3.429,-0.852,109,2026-03-30
삼성전자,10,5,5,16.714,-1.32,514,2026-03-30
애플,3,3,0,8.143,-1.335,266,2026-03-30
oled,4,6,-2,12.143,-1.816,329,2026-03-30
lg전자,5,1,4,18.429,-2.537,244,2026-03-30
lg화학,25,0,25,3.571,7.415,25,2026-03-31
한화솔루션,6,0,6,0.857,2.67,7,2026-03-31
스마트폰,8,0,8,2.571,2.085,101,2026-03-31
현대모비스,3,0,3,0.857,1.113,33,2026-03-31
노트북,6,1,5,3.0,1.098,128,2026-03-31
메타,3,1,2,1.0,1.0,25,2026-03-31
화웨이,2,0,2,0.429,0.95,18,2026-03-31
애플,10,3,7,6.857,0.869,272,2026-03-31
apple,1,0,1,0.143,0.622,6,2026-03-31
intel,1,0,1,0.143,0.622,1,2026-03-31
jdi,1,0,1,0.143,0.622,8,2026-03-31
아이맥,1,0,1,0.143,0.622,1,2026-03-31
아이패드,1,0,1,0.143,0.622,16,2026-03-31
폴더블,4,0,4,2.571,0.549,106,2026-03-31
byd,1,0,1,0.286,0.465,5,2026-03-31
sharp,1,0,1,0.286,0.465,10,2026-03-31
리벨리온,1,0,1,0.286,0.465,3,2026-03-31
고해상도,1,1,0,0.286,0.465,13,2026-03-31
애플워치,1,1,0,0.286,0.465,3,2026-03-31
카카오,1,0,1,0.429,0.345,10,2026-03-31
ar,2,8,-6,1.429,0.26,41,2026-03-31
hp,1,0,1,0.571,0.244,28,2026-03-31
갤럭시,3,1,2,2.429,0.223,134,2026-03-31
아이폰,4,1,3,3.429,0.2,112,2026-03-31
고성능,1,0,1,0.714,0.155,18,2026-03-31
맥북,1,0,1,0.714,0.155,93,2026-03-31
bmw,1,0,1,0.857,0.074,16,2026-03-31
asus,2,0,2,2.0,0.0,24,2026-03-31
샤오미,1,0,1,1.0,0.0,28,2026-03-31
기아,1,0,1,1.143,-0.069,20,2026-03-31
엔비디아,1,0,1,1.143,-0.069,170,2026-03-31
디스플레이,4,12,-8,4.429,-0.138,226,2026-03-31
구글,3,2,1,3.571,-0.198,60,2026-03-31
소니,1,4,-3,1.714,-0.309,17,2026-03-31
xr,2,2,0,2.857,-0.319,116,2026-03-31
tcl,1,0,1,1.857,-0.363,75,2026-03-31
vr,1,10,-9,2.143,-0.464,55,2026-03-31
벤츠,1,0,1,2.714,-0.648,26,2026-03-31
모니터,6,0,6,8.714,-0.687,157,2026-03-31
퀄컴,1,0,1,3.143,-0.773,67,2026-03-31
삼성디스플레이,2,0,2,5.286,-0.996,100,2026-03-31
oled,6,4,2,11.571,-1.266,332,2026-03-31
tv,12,28,-16,21.714,-1.716,350,2026-03-31
삼성전자,5,10,-5,16.571,-2.282,517,2026-03-31
lg전자,3,5,-2,17.571,-2.807,238,2026-03-31
스마트폰,10,8,2,3.714,2.147,108,2026-04-01
애플,11,10,1,6.714,1.193,278,2026-04-01
lg디스플레이,2,0,2,0.429,0.95,116,2026-04-01
폴더블,5,4,1,2.571,0.933,110,2026-04-01
아이폰,5,4,1,2.857,0.797,115,2026-04-01
엔비디아,3,1,2,1.429,0.716,172,2026-04-01
메타,3,3,0,1.429,0.716,28,2026-04-01
nvidia,1,0,1,0.143,0.622,1,2026-04-01
repair,1,0,1,0.143,0.622,1,2026-04-01
알파벳,1,0,1,0.143,0.622,6,2026-04-01
고성능,2,1,1,1.0,0.5,20,2026-04-01
설비투자,1,0,1,0.286,0.465,6,2026-04-01
픽셀,1,0,1,0.286,0.465,6,2026-04-01
아이맥,1,1,0,0.286,0.465,2,2026-04-01
한화솔루션,2,6,-4,1.143,0.414,9,2026-04-01
아마존,1,0,1,0.429,0.345,9,2026-04-01
양산,1,0,1,0.429,0.345,62,2026-04-01
구글,5,3,2,4.143,0.282,65,2026-04-01
amd,1,0,1,0.571,0.244,32,2026-04-01
boe,1,0,1,0.571,0.244,18,2026-04-01
xr,3,2,1,2.571,0.165,117,2026-04-01
tcl,2,1,1,2.0,0.0,77,2026-04-01
소니,2,1,1,2.0,0.0,19,2026-04-01
노트북,3,6,-3,3.0,0.0,129,2026-04-01
갤럭시,1,3,-2,1.857,-0.363,108,2026-04-01
벤츠,1,1,0,2.714,-0.648,26,2026-04-01
디스플레이,2,4,-2,4.0,-0.667,219,2026-04-01
lg화학,1,25,-24,3.714,-0.927,26,2026-04-01
모바일,1,0,1,3.857,-0.964,73,2026-04-01
삼성전자,9,5,4,14.143,-1.08,496,2026-04-01
모니터,2,6,-4,7.143,-1.4,159,2026-04-01
oled,4,6,-2,11.429,-1.696,334,2026-04-01
lg전자,3,3,0,16.857,-2.714,234,2026-04-01
tv,5,12,-7,21.429,-2.919,353,2026-04-01
lg디스플레이,14,2,12,2.286,4.664,130,2026-04-02
tcl,9,2,7,2.429,2.569,85,2026-04-02
구글,14,5,9,5.857,2.381,78,2026-04-02
ar,9,0,9,2.714,2.374,50,2026-04-02
소니,10,2,8,3.429,2.304,29,2026-04-02
레노버,7,0,7,2.0,2.071,92,2026-04-02
모니터,12,2,10,5.286,2.035,167,2026-04-02
etri,4,0,4,0.571,1.953,8,2026-04-02
harman,4,0,4,0.571,1.953,4,2026-04-02
벤큐,4,0,4,0.571,1.953,13,2026-04-02
갤럭시,7,1,6,2.286,1.877,107,2026-04-02
엔비디아,7,3,4,2.286,1.877,177,2026-04-02
oled,20,4,16,13.571,1.372,324,2026-04-02
qled,2,0,2,0.429,0.95,41,2026-04-02
sk하이닉스,3,0,3,1.143,0.898,72,2026-04-02
픽셀,2,1,1,0.571,0.814,5,2026-04-02
폴더블,5,5,0,3.143,0.67,114,2026-04-02
4k,1,0,1,0.143,0.622,4,2026-04-02
고효율,1,0,1,0.143,0.622,2,2026-04-02
생산능력,1,0,1,0.143,0.622,17,2026-04-02
애플,10,11,-1,7.714,0.605,279,2026-04-02
xr,4,3,1,2.571,0.549,118,2026-04-02
기아,1,0,1,0.429,0.345,21,2026-04-02
노트북,4,3,1,3.143,0.309,130,2026-04-02
asus,1,0,1,0.571,0.244,25,2026-04-02
hp,1,0,1,0.571,0.244,29,2026-04-02
아마존,1,1,0,0.571,0.244,10,2026-04-02
고성능,1,2,-1,0.857,0.074,21,2026-04-02
인텔,1,0,1,1.0,0.0,38,2026-04-02
삼성전자,12,9,3,12.143,-0.032,486,2026-04-02
스마트폰,3,10,-7,3.429,-0.15,107,2026-04-02
lcd,1,0,1,1.429,-0.195,36,2026-04-02
디스플레이,3,2,1,3.714,-0.244,214,2026-04-02
vr,1,0,1,1.714,-0.309,55,2026-04-02
아이폰,1,5,-4,2.714,-0.648,115,2026-04-02
모바일,1,1,0,3.857,-0.964,72,2026-04-02
tv,10,5,5,18.429,-1.592,361,2026-04-02
lg전자,2,3,-1,11.714,-2.197,228,2026-04-02
