cluster_id,keywords
0,중국
1,"OLED, 설계, 소재, 제조, 컬러, 시스템, 환경, 이란, 소프트웨어, 분석, 공장, 화학, 생산"
2,"구글, 갤럭시, 픽셀, 폴더블, 무선, 블랙, 코리아, 게임, 전쟁, 공연, 크게, 자동차, 출시, 벤츠, 하만"
3,효율
4,"미국, 신제품, 계획, 정보, 2026년형, 추가, 지원, 점유율, 증가, 집중, 시간, 마이크, 전기차, 투자, 태양광, 수준, 문제, 도입, 달러, 넘어, 감사, 전환, 그룹, 주식, 결정, 최초, 프리미엄, 이용, 많이, 대상, 일부, 일상, 공간, 선택, 대규모, 서비스, 신규, 체결, 배터리, 메모리, 대응"
5,"스마트폰, 아이폰"
6,"모니터, 노트북, 반도체"
7,애플
