term,cur,prev,diff,ma7,z_like,total
기아,5,0,5,1.286,1.741,30
공급망,5,4,1,1.857,1.33,51
애플,13,8,5,8.143,1.26,247
lcd,2,0,2,0.429,0.95,18
고성능,2,0,2,0.429,0.95,11
소니,2,1,1,0.429,0.95,11
asus,2,0,2,0.571,0.814,16
tcl,2,0,2,0.714,0.697,38
proart,1,0,1,0.143,0.622,1
사이니지,1,0,1,0.143,0.622,5
아이맥,1,0,1,0.143,0.622,1
증착,1,0,1,0.143,0.622,4
하이센스,1,0,1,0.143,0.622,7
인텔,3,1,2,1.857,0.484,44
lg화학,1,0,1,0.286,0.465,9
벤츠,1,0,1,0.286,0.465,53
아마존,1,0,1,0.286,0.465,16
화웨이,1,0,1,0.429,0.345,31
sharp,1,1,0,0.429,0.345,6
스마트폰,2,1,1,1.429,0.26,100
byd,1,0,1,0.571,0.244,13
퀄컴,1,0,1,0.571,0.244,18
아이폰,2,4,-2,1.714,0.124,80
카카오,1,5,-4,1.0,0.0,16
구글,1,1,0,1.286,-0.134,49
amd,1,1,0,1.429,-0.195,18
hp,1,3,-2,1.429,-0.195,71
vr,1,8,-7,1.429,-0.195,15
갤럭시,2,3,-1,2.714,-0.27,69
kaist,1,7,-6,2.0,-0.414,28
lg디스플레이,2,1,1,3.429,-0.501,117
엔비디아,1,9,-8,2.714,-0.648,97
lg전자,4,7,-3,6.714,-0.756,208
xr,2,6,-4,4.429,-0.782,121
노트북,2,3,-1,5.571,-1.063,150
디스플레이,1,4,-3,6.143,-1.478,246
oled,6,4,2,13.857,-1.664,401
삼성전자,9,52,-43,21.714,-2.246,630
tv,2,15,-13,14.0,-2.531,440
