topic_id,topic_name,momentum_score
3,빅스마일데이 쇼핑,0.0
4,첨단 산업 핵심 기술,0.0
5,경주 APEC 한중 정상회의,0.0
7,"삼성, 메이플 아지트",0.0
8,2026 수능 통신 제한,0.0
9,미성년 음주 캠페인,0.0
10,"샤오미15, 시진핑 선물 논란",0.0
1,LG 올레드 AI 혁신,-0.282
0,3분기 AI 기술 매출,-0.377
6,삼성 OLED 특허 분쟁,-1.646
2,"이재용, 벤츠, 삼성전자 협력",-2.813
