term,cur,prev,diff,total,ma7,z_like
tv,34,6,28,412,15.429,3.769
삼성전자,33,74,-41,627,27.571,0.868
애플,15,11,4,263,8.0,1.828
lg전자,5,5,0,229,7.143,-0.583
boe,2,1,1,23,0.571,0.814
xr,2,3,-1,126,3.0,-0.366
노트북,2,3,-1,150,4.571,-0.819
폭스바겐,1,0,1,4,0.143,0.622
갤럭시북,1,0,1,1,0.143,0.622
샤오펑,1,0,1,2,0.286,0.465
레노버,1,0,1,45,0.429,0.345
고성능,1,1,0,18,0.571,0.244
삼성디스플레이,1,1,0,91,0.714,0.155
메타,1,2,-1,30,1.286,-0.134
구글,1,2,-1,53,1.857,-0.363
엔비디아,1,1,0,87,2.143,-0.464
갤럭시,1,3,-2,86,2.286,-0.512
모니터,1,5,-4,118,2.429,-0.558
스마트폰,1,4,-3,117,2.571,-0.604
아이폰,1,2,-1,112,3.0,-0.732
