term,cur,prev,diff,ma7,z_like,total
삼성전자,74,17,57,24.286,8.386,606
마이크로소프트,9,0,9,1.286,3.615,13
벤큐,4,0,4,0.571,1.953,11
아이패드,4,0,4,0.857,1.632,12
tcl,4,2,2,1.143,1.381,53
애플,11,2,9,6.571,1.243,258
모니터,5,3,2,2.286,1.081,129
비보,2,0,2,0.429,0.95,4
아마존,2,0,2,0.429,0.95,19
apple,1,0,1,0.143,0.622,4
capex,1,0,1,0.143,0.622,1
woled,1,0,1,0.143,0.622,1
리벨리온,1,0,1,0.143,0.622,2
소니,1,0,1,0.143,0.622,26
태블릿,1,0,1,0.143,0.622,14
스마트폰,4,1,3,2.571,0.549,119
양산,2,0,2,1.0,0.5,49
퀄컴,2,0,2,1.0,0.5,17
bmw,1,0,1,0.286,0.465,6
boe,1,0,1,0.286,0.465,21
알파벳,1,1,0,0.286,0.465,4
모바일,2,2,0,1.143,0.414,40
갤럭시,3,5,-2,2.143,0.348,92
고성능,1,1,0,0.429,0.345,18
고효율,1,1,0,0.429,0.345,9
메타,2,4,-2,1.286,0.335,29
asus,1,0,1,0.571,0.244,15
삼성디스플레이,1,1,0,0.714,0.155,90
구글,2,3,-1,1.714,0.124,66
xr,3,3,0,3.143,-0.052,128
sk하이닉스,1,0,1,1.429,-0.195,85
공급망,1,3,-2,1.857,-0.363,45
아이폰,2,3,-1,3.286,-0.457,112
엔비디아,1,6,-5,2.143,-0.464,93
lg전자,5,20,-15,7.143,-0.583,226
lg디스플레이,1,5,-4,2.714,-0.648,141
폴더블,1,2,-1,3.0,-0.732,161
노트북,3,2,1,5.571,-0.765,152
디스플레이,4,27,-23,7.857,-1.014,256
oled,5,14,-9,9.571,-1.117,362
hp,2,5,-3,5.857,-1.128,65
tv,6,14,-8,11.571,-1.266,388
