cluster_id,keywords
0,"모니터, 반도체, 노트북, 갤럭시"
1,"충전, 달러, 가격"
2,"개발, 아트, 집중, 생산, 시스템, 환경, 인프라, 설계, 업무, 전기차, 솔루션, 전기, 제조, 소재, 생태계, 분석, 효율, 인공지능, 메모리, 적용, 투자"
3,"구글, 폴더블, 미국, 전년, 증가, 엔비디아, 서버, 게임, 대상, 광시야각, 결과, 대규모, 양산, 경험, 매출, 브라질, 디스플레이, 고성능, 제26회, 작가, 공연, 다국어, 미술사, 유럽, 이벤트, 시작, 라인, 실시간, 최신, 많이, 신규, 있었다, 루멘스, 관람객, 점유율, 지난달, 하이닉스, 교수, 마이크"
4,무대
5,중국
6,"스마트폰, 아이폰"
7,애플
