term,cur,prev,diff,ma7,z_like,total,date
퀄컴,1,1,0,1.286,-0.134,38,2026-08-18
픽셀,1,2,-1,1.429,-0.195,15,2026-08-18
딥엑스,2,0,2,2.571,-0.219,22,2026-08-18
아이폰,3,1,2,3.714,-0.244,76,2026-08-18
sk하이닉스,1,2,-1,1.571,-0.254,92,2026-08-18
디스플레이,5,1,4,6.429,-0.404,232,2026-08-18
스마트폰,2,1,1,3.286,-0.457,92,2026-08-18
갤럭시,1,3,-2,2.143,-0.464,277,2026-08-18
양산,2,0,2,3.429,-0.501,64,2026-08-18
tv,3,2,1,5.714,-0.801,158,2026-08-18
lg전자,6,13,-7,9.571,-0.872,275,2026-08-18
구글,1,2,-1,3.714,-0.927,89,2026-08-18
폴더블,4,2,2,9.0,-1.25,216,2026-08-18
tv,40,3,37,9.571,7.433,197,2026-08-19
tcl,16,0,16,2.286,5.46,21,2026-08-19
lcd,16,0,16,2.571,5.158,34,2026-08-19
삼성전자,40,17,23,16.286,4.709,373,2026-08-19
벤츠,12,0,12,2.0,4.142,19,2026-08-19
한미반도체,9,0,9,1.286,3.615,11,2026-08-19
카카오,7,0,7,1.143,2.831,24,2026-08-19
oled,16,11,5,9.286,1.659,366,2026-08-19
선익시스템,4,0,4,1.571,1.078,36,2026-08-19
sk하이닉스,4,1,3,1.714,0.99,96,2026-08-19
xr,4,2,2,2.143,0.754,76,2026-08-19
dell,1,0,1,0.143,0.622,3,2026-08-19
fmm,1,0,1,0.143,0.622,3,2026-08-19
고해상도,1,0,1,0.143,0.622,3,2026-08-19
기아,1,0,1,0.143,0.622,29,2026-08-19
뷰소닉,1,0,1,0.143,0.622,1,2026-08-19
갤럭시,4,1,3,2.429,0.614,259,2026-08-19
삼성디스플레이,2,1,1,0.857,0.593,59,2026-08-19
asus,1,0,1,0.286,0.465,11,2026-08-19
롤러블,1,0,1,0.286,0.465,8,2026-08-19
sharp,1,0,1,0.429,0.345,18,2026-08-19
인텔,1,0,1,0.571,0.244,32,2026-08-19
샤오미,1,0,1,0.714,0.155,14,2026-08-19
공급망,1,1,0,0.714,0.155,54,2026-08-19
메타,1,1,0,0.714,0.155,30,2026-08-19
구글,4,1,3,3.857,0.048,93,2026-08-19
디스플레이,7,5,2,7.0,0.0,237,2026-08-19
스마트폰,3,2,1,3.0,0.0,90,2026-08-19
폴더블,5,4,1,5.286,-0.087,215,2026-08-19
노트북,2,3,-1,2.429,-0.168,94,2026-08-19
아이폰,3,3,0,3.857,-0.289,76,2026-08-19
애플,8,11,-3,9.429,-0.351,286,2026-08-19
엔비디아,4,6,-2,5.286,-0.39,94,2026-08-19
lg전자,8,6,2,9.714,-0.416,267,2026-08-19
딥엑스,1,2,-1,2.714,-0.648,23,2026-08-19
양산,1,2,-1,3.143,-0.773,65,2026-08-19
lg디스플레이,1,0,1,4.0,-1.0,156,2026-08-19
모니터,1,6,-5,5.0,-1.236,98,2026-08-19
oled,66,16,50,16.0,10.0,396,2026-08-20
폴더블,32,5,27,8.143,6.191,241,2026-08-20
디스플레이,22,7,15,8.143,3.596,245,2026-08-20
삼성디스플레이,11,2,9,2.143,3.595,49,2026-08-20
엔비디아,17,4,13,7.143,2.684,109,2026-08-20
텐센트,6,0,6,0.857,2.67,7,2026-08-20
스트레처블,3,0,3,0.429,1.554,3,2026-08-20
lg디스플레이,6,1,5,3.143,1.03,160,2026-08-20
fmm,2,1,1,0.429,0.95,5,2026-08-20
고효율,1,0,1,0.143,0.622,5,2026-08-20
바이두,1,0,1,0.143,0.622,1,2026-08-20
스마트워치,1,0,1,0.143,0.622,8,2026-08-20
하이센스,1,0,1,0.143,0.622,10,2026-08-20
메타,2,1,1,0.857,0.593,31,2026-08-20
vr,1,0,1,0.286,0.465,11,2026-08-20
올레드,1,0,1,0.286,0.465,13,2026-08-20
dell,1,1,0,0.286,0.465,4,2026-08-20
기아,1,1,0,0.286,0.465,28,2026-08-20
삼성전자,20,40,-20,17.857,0.41,368,2026-08-20
hp,1,0,1,0.429,0.345,42,2026-08-20
스마트폰,4,3,1,3.143,0.309,92,2026-08-20
4k,1,0,1,0.571,0.244,5,2026-08-20
xr,3,4,-1,2.429,0.223,68,2026-08-20
lg전자,10,8,2,9.143,0.213,270,2026-08-20
sk하이닉스,2,4,-2,1.571,0.19,93,2026-08-20
공급망,1,1,0,0.857,0.074,52,2026-08-20
양산,3,1,2,3.286,-0.102,68,2026-08-20
아이폰,2,3,-1,3.0,-0.366,76,2026-08-20
tv,8,40,-32,9.571,-0.384,194,2026-08-20
갤럭시,1,4,-3,2.0,-0.414,249,2026-08-20
구글,2,4,-2,3.429,-0.501,94,2026-08-20
노트북,1,2,-1,2.429,-0.558,83,2026-08-20
lcd,1,16,-15,2.429,-0.558,35,2026-08-20
tcl,1,16,-15,2.429,-0.558,20,2026-08-20
모니터,1,1,0,3.857,-0.964,94,2026-08-20
애플,4,8,-4,8.857,-1.222,285,2026-08-20
