term,cur,prev,diff,total,ma7,z_like
퀄컴,4,0,4,23,0.571,1.953
공급망,4,2,2,17,1.0,1.5
카카오,3,1,2,16,0.571,1.383
lcd,3,0,3,44,0.571,1.383
하이센스,2,0,2,7,0.286,1.117
구글,2,0,2,60,0.571,0.814
폴더블,3,0,3,77,1.286,0.803
etri,1,0,1,1,0.143,0.622
merck,1,0,1,1,0.143,0.622
비보,1,0,1,1,0.143,0.622
잉크젯,1,0,1,1,0.143,0.622
hud,1,0,1,2,0.143,0.622
한미반도체,1,0,1,5,0.143,0.622
샤오미,1,0,1,10,0.143,0.622
amd,2,2,0,20,0.857,0.593
lg디스플레이,4,1,3,143,2.571,0.549
fmm,1,0,1,3,0.286,0.465
메타,1,0,1,14,0.286,0.465
선익시스템,1,0,1,14,0.286,0.465
고성능,1,0,1,15,0.286,0.465
kaist,1,1,0,18,0.286,0.465
인텔,1,1,0,21,0.286,0.465
ar,2,2,0,38,1.143,0.414
모니터,4,1,3,193,3.143,0.309
hp,1,1,0,38,0.571,0.244
갤럭시,3,2,1,83,2.429,0.223
아이폰,2,0,2,79,1.571,0.19
asus,1,0,1,10,0.714,0.155
올레드,1,1,0,19,0.714,0.155
애플,4,1,3,155,3.857,0.048
xr,1,0,1,73,1.0,0.0
스마트폰,2,2,0,112,2.714,-0.27
모바일,1,1,0,69,2.286,-0.512
tcl,1,0,1,34,3.0,-0.732
