--- Sentiment Scaling Log (2026-01-05) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (TV_Display_Topic): score_raw=0.4940 -> score_final=0.4940
Topic 0 (TV_Display_Topic): score_raw=0.4993 -> score_final=0.4993
Topic 0 (TV_Display_Topic): score_raw=0.4944 -> score_final=0.4944
Topic 0 (TV_Display_Topic): score_raw=0.4995 -> score_final=0.4995
Topic 0 (TV_Display_Topic): score_raw=0.4985 -> score_final=0.4985
Topic 0 (TV_Display_Topic): score_raw=0.4980 -> score_final=0.4980
Topic 0 (TV_Display_Topic): score_raw=0.5078 -> score_final=0.5078
Topic 0 (TV_Display_Topic): score_raw=0.4986 -> score_final=0.4986
Topic 0 (TV_Display_Topic): score_raw=0.4958 -> score_final=0.4958
Topic 0 (TV_Display_Topic): score_raw=0.4995 -> score_final=0.4995
Topic 0 (TV_Display_Topic): score_raw=0.5014 -> score_final=0.5014
Topic 0 (TV_Display_Topic): score_raw=0.5041 -> score_final=0.5041
Topic 0 (TV_Display_Topic): score_raw=0.5086 -> score_final=0.5086
Topic 0 (TV_Display_Topic): score_raw=0.5007 -> score_final=0.5007
Topic 0 (TV_Display_Topic): score_raw=0.5038 -> score_final=0.5038
Topic 0 (TV_Display_Topic): score_raw=0.4909 -> score_final=0.4909
Topic 0 (TV_Display_Topic): score_raw=0.4974 -> score_final=0.4974
Topic 0 (TV_Display_Topic): score_raw=0.4965 -> score_final=0.4965
Topic 0 (TV_Display_Topic): score_raw=0.4968 -> score_final=0.4968
Topic 0 (TV_Display_Topic): score_raw=0.5051 -> score_final=0.5051
Topic 0 (TV_Display_Topic): score_raw=0.4997 -> score_final=0.4997
Topic 0 (TV_Display_Topic): score_raw=0.4985 -> score_final=0.4985
Topic 0 (TV_Display_Topic): score_raw=0.5035 -> score_final=0.5035
Topic 0 (TV_Display_Topic): score_raw=0.5018 -> score_final=0.5018
Topic 0 (TV_Display_Topic): score_raw=0.4965 -> score_final=0.4965
Topic 0 (TV_Display_Topic): score_raw=0.4966 -> score_final=0.4966
Topic 0 (TV_Display_Topic): score_raw=0.5091 -> score_final=0.5091
Topic 0 (TV_Display_Topic): score_raw=0.4925 -> score_final=0.4925
Topic 0 (TV_Display_Topic): score_raw=0.5030 -> score_final=0.5030
Topic 0 (TV_Display_Topic): score_raw=0.5012 -> score_final=0.5012
Topic 0 (TV_Display_Topic): score_raw=0.4994 -> score_final=0.4994
Topic 0 (TV_Display_Topic): score_raw=0.5033 -> score_final=0.5033
Topic 0 (TV_Display_Topic): score_raw=0.4918 -> score_final=0.4918
Topic 0 (TV_Display_Topic): score_raw=0.4999 -> score_final=0.4999
Topic 0 (TV_Display_Topic): score_raw=0.4878 -> score_final=0.4878
Topic 0 (TV_Display_Topic): score_raw=0.4954 -> score_final=0.4954
Topic 0 (TV_Display_Topic): score_raw=0.5100 -> score_final=0.5100
Topic 0 (TV_Display_Topic): score_raw=0.4851 -> score_final=0.4851
Topic 0 (TV_Display_Topic): score_raw=0.4766 -> score_final=0.4766
Topic 0 (TV_Display_Topic): score_raw=0.5065 -> score_final=0.5065
Topic 0 (TV_Display_Topic): score_raw=0.4990 -> score_final=0.4990
Topic 0 (TV_Display_Topic): score_raw=0.4968 -> score_final=0.4968
Topic 0 (TV_Display_Topic): score_raw=0.4905 -> score_final=0.4905
