term,cur,prev,diff,total,ma7,z_like
애플,18,8,10,349,11.857,1.382
엔비디아,16,4,12,99,3.571,4.301
갤럭시,6,5,1,102,4.286,0.558
xr,5,3,2,95,2.857,0.797
oled,4,15,-11,267,6.143,-0.616
lg전자,4,10,-6,315,8.714,-1.193
삼성전자,4,11,-7,324,9.0,-1.25
노트북,3,2,1,101,3.143,-0.052
스마트폰,3,6,-3,105,4.429,-0.46
알파벳,2,0,2,6,0.286,1.117
아이패드,2,1,1,34,0.714,0.697
구글,2,1,1,41,2.286,-0.114
기아,2,12,-10,34,2.286,-0.114
인텔,2,3,-1,39,2.429,-0.168
tv,2,6,-4,182,3.571,-0.544
sk하이닉스,2,3,-1,140,3.857,-0.627
폴더블,2,12,-10,174,6.143,-1.191
디스플레이,2,11,-9,244,7.286,-1.429
meta,1,0,1,1,0.143,0.622
dell,1,1,0,8,0.286,0.465
양산,1,0,1,40,0.571,0.244
퀄컴,1,1,0,26,0.571,0.244
lcd,1,1,0,16,0.571,0.244
벤큐,1,3,-2,9,0.571,0.244
ar,1,2,-1,43,1.0,0.0
tsmc,1,3,-2,17,1.429,-0.195
모니터,1,4,-3,106,2.143,-0.464
모바일,1,2,-1,52,3.857,-0.964
