term,cur,prev,diff,ma7,z_like,total
etri,9,0,9,1.286,3.615,26
메타,4,3,1,1.0,1.5,33
amd,3,0,3,0.571,1.383,10
비보,2,0,2,0.429,0.95,7
카카오,2,1,1,0.429,0.95,10
lg화학,4,0,4,0.571,1.953,6
lg화학,9,0,9,1.857,3.023,15
아마존,4,0,4,0.714,1.781,8
선익시스템,2,0,2,0.286,1.117,25
kaist,12,1,11,2.0,4.142,25
스트레처블,5,0,5,0.714,2.323,5
도우인시스,2,0,2,0.429,0.95,7
tsmc,2,0,2,0.429,0.95,17
