keyword,score
삼성,0.6549223817484917
노조,0.4592639848851261
메타,0.4170747299466421
장비,0.39760456952746115
애플,0.3939446276865748
패널,0.369942334342622
디스플레이,0.35811129279396386
아이폰,0.34502132038495015
성과급,0.3391744681073428
트라이폴드,0.32085701330613287
중국,0.31712354532576875
스마트폰,0.3050816286419502
레이저,0.2987430197798955
게이밍,0.29448063890185483
폴더블폰,0.2932324492565699
있습니다,0.27817183098336046
프로젝션,0.2745257710135312
상근부회장,0.2718303373797861
게임,0.26963586618037366
모니터,0.26158784518392436
