date,types,title,url,org
2026-06-26,"CERT,INVEST,LAUNCH,ORDER","中 HKC, 세 번째 도전 끝 상장…韓 장비사 수혜 기대",https://www.thelec.kr/news/articleView.html?idxno=58676,"BOE, JDI, TCL, 선익시스템"
2026-06-27,LAUNCH,OLED  TV도 할인전 전격 돌입…프리미엄 TV 시장의 두 얼굴,https://www.wolyo.co.kr/news/articleView.html?idxno=314178,"TCL, 샤오미, 하이센스"
2026-06-26,"CERT,INVEST,LAUNCH,REGUL",인도 웨이퍼 검사기 시장동향,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=190&CONTENTS_NO=2&bbsGbn=254&bbsSn=254&pNttSn=242201,UL
2026-06-25,LAUNCH,"노태문  삼성 전자 사장, 오늘 BOE 방문...내일은 TCL",https://zdnet.co.kr/view/?no=20260625145027,"BOE, CSOT, TCL, 레노버, 비보, 삼성전자, 샤오미, 애플, 오포"
2026-06-26,"INVEST,LAUNCH,ORDER",'자고 일어나니 가격 폭등했네'…애플 역대급 인상에 '비명',https://www.hankyung.com/article/2026062607591,"HP, SK하이닉스, 구글, 레노버, 마이크로소프트, 메타, 삼성전자, 소니, 아마존, 알파벳, 애플"
2026-06-27,"INVEST,LAUNCH","[ER리뷰] AI 에이전트 시대 필수 비즈니스 노트북, HP 엘리트북 X G2a 리뷰",https://www.econovill.com/news/articleView.html?idxno=743501,"AMD, HP, 마이크로소프트"
2026-06-27,"CERT,LAUNCH","TV 경쟁, 소비자 선택지 넓어진다…'초슬림·AI·디자인' 경쟁 가속",https://www.asiatime.co.kr/article/20260626500338,"LG전자, TCL, 구글, 삼성전자, 애플"
2026-06-28,"INVEST,LAUNCH,REGUL","반도체 팹 입지 선정의 국제 비교 - 의사결정 프로세스, 정치적 개입의...",http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=55855,"SK하이닉스, TSMC, 삼성전자, 소니, 원익IPS, 인텔"
2026-06-28,"INVEST,LAUNCH",애플도 올렸다…IT기기 '가격 인상' 도미노 시작되나,https://news.sbs.co.kr/news/endPage.do?news_id=N1008630684&plink=ORI&cooper=NAVER,"HP, 레노버, 애플"
2026-06-29,"INVEST,LAUNCH,REGUL",애플 (AAPL) 중국칩 공포는 착시?...마이크론(MU) 진짜 성장축은 '이것',http://coinreaders.com/244971,"Apple, SK하이닉스, 삼성전자, 애플, 엔비디아"
