topic_id,topic_name,momentum_score
9,Topic #9,0.0
5,현대차 신형 하이브리드,0.0
6,퀴즈 게임,0.0
10,Topic #10,0.0
8,Topic #8,0.0
4,붉은사막 게임스컴,-0.736
1,삼성전자의 미래 기술,-1.024
3,반도체 AI 투자,-1.334
0,삼성 AI 반도체 투자,-1.595
2,AI 반도체 투자,-1.897
7,Topic #7,-2.285
