title,url
맥북 품은 삼성에 ‘중국산’ 맹추격⋯커지는 노트북  OLED  시장,https://www.etoday.co.kr/news/view/2612194
"애플, ‘울트라’ 3종 순차 출시 예고…아이폰 초기 공급 차질 우려도",https://www.dt.co.kr/article/12077224?ref=naver
""" 애플 , 中반도체 도입 추진""…삼전닉스 10% 급락시켰던 그 기업",https://www.mt.co.kr/world/2026/08/10/2026081005031736681
