term,cur,prev,diff,total,ma7,z_like
tv,9,16,-7,315,12.714,-0.814
모니터,8,33,-25,179,13.286,-1.138
oled,5,8,-3,277,9.143,-1.03
화웨이,3,7,-4,26,2.429,0.223
노트북,3,2,1,95,2.571,0.165
xr,3,1,2,96,2.714,0.108
애플,3,4,-1,186,6.143,-0.904
lg전자,3,28,-25,320,9.429,-1.579
삼성전자,3,30,-27,417,23.429,-3.498
ul,2,0,2,3,0.286,1.117
현대모비스,2,3,-1,62,0.857,0.593
엔비디아,2,6,-4,62,2.0,0.0
스마트폰,2,4,-2,106,2.714,-0.27
메타,1,0,1,24,0.143,0.622
kaist,1,0,1,15,0.143,0.622
resolution,1,0,1,1,0.143,0.622
편광판,1,0,1,1,0.143,0.622
boe,1,1,0,58,0.286,0.465
기아,1,0,1,54,0.429,0.345
bmw,1,0,1,11,0.429,0.345
스마트워치,1,2,-1,12,0.857,0.074
벤큐,1,0,1,7,0.857,0.074
sk하이닉스,1,3,-2,45,1.143,-0.069
아이폰,1,2,-1,73,2.571,-0.604
모바일,1,5,-4,61,2.714,-0.648
디스플레이,1,0,1,175,3.143,-0.773
폴더블,1,4,-3,96,3.714,-0.927
