term,cur,prev,diff,ma7,z_like,total
화웨이,11,2,9,2.143,3.595,34
애플,22,10,12,8.286,3.536,273
lg전자,14,4,10,4.0,3.333,286
벤츠,16,27,-11,6.286,2.77,68
oled,15,3,12,7.429,2.032,302
선익시스템,4,0,4,0.714,1.781,21
폴더블,12,20,-8,6.714,1.472,170
퀄컴,3,0,3,0.571,1.383,31
기아,3,0,3,0.857,1.113,56
태블릿,2,0,2,0.429,0.95,12
ar,3,2,1,1.143,0.898,47
asus,2,1,1,0.571,0.814,25
아이폰,3,2,1,1.429,0.716,119
인텔,3,1,2,1.571,0.634,34
apple,1,0,1,0.143,0.622,4
hud,1,0,1,0.143,0.622,1
발광층,1,0,1,0.143,0.622,1
스마트워치,1,0,1,0.143,0.622,1
마이크로소프트,1,0,1,0.286,0.465,3
서피스,1,0,1,0.286,0.465,4
증착,1,0,1,0.286,0.465,2
올레드,1,0,1,0.429,0.345,81
공급망,2,6,-4,2.143,-0.058,37
메타,1,1,0,1.143,-0.069,30
모니터,2,3,-1,2.571,-0.219,177
갤럭시,1,0,1,1.714,-0.309,91
hp,1,6,-5,1.714,-0.309,28
스마트폰,3,6,-3,4.0,-0.333,115
lg디스플레이,1,3,-2,1.857,-0.363,93
sk하이닉스,1,6,-5,1.857,-0.363,83
xr,2,5,-3,4.286,-0.744,115
삼성전자,20,5,15,24.714,-0.789,517
삼성디스플레이,1,0,1,4.143,-1.035,101
디스플레이,5,13,-8,9.571,-1.117,182
tv,16,7,9,24.429,-1.418,451
