term,cur,prev,diff,ma7,z_like,total
oled,29,5,24,9.429,4.808,308
fhd,10,0,10,1.857,3.446,13
모니터,18,17,1,6.857,3.079,125
lg전자,22,7,15,10.429,2.736,303
엔비디아,17,8,9,7.286,2.626,134
디스플레이,15,4,11,6.571,2.365,174
폴더블,17,10,7,8.0,2.351,217
아이폰,12,7,5,5.857,1.796,109
hp,5,0,5,1.571,1.521,42
공급망,4,1,3,1.0,1.5,53
화웨이,4,1,3,1.0,1.5,17
애플,19,17,2,13.0,1.303,316
삼성디스플레이,7,2,5,3.571,1.186,51
boe,2,0,2,0.429,0.95,14
lcd,2,1,1,0.714,0.697,38
게이밍모니터,1,0,1,0.143,0.622,3
리벨리온,1,0,1,0.143,0.622,1
시스코,1,0,1,0.143,0.622,2
필립스,1,0,1,0.143,0.622,1
기아,2,0,2,0.857,0.593,25
lg디스플레이,3,3,0,1.857,0.484,98
amoled,1,0,1,0.286,0.465,2
아이맥,1,0,1,0.286,0.465,3
주사율,1,0,1,0.286,0.465,2
태블릿,1,0,1,0.286,0.465,10
dell,1,1,0,0.286,0.465,5
nvidia,1,0,1,0.429,0.345,5
sk하이닉스,2,0,2,1.429,0.26,82
fmm,1,0,1,0.571,0.244,9
xr,3,3,0,2.714,0.108,68
맥북,1,0,1,0.857,0.074,16
양산,1,2,-1,0.857,0.074,69
퀄컴,1,0,1,1.0,0.0,32
샤오미,1,2,-1,1.286,-0.134,20
모바일,1,5,-4,1.714,-0.309,26
노트북,3,7,-4,4.143,-0.377,100
삼성전자,12,32,-20,13.857,-0.393,384
ar,2,4,-2,3.571,-0.544,72
스마트폰,2,2,0,3.714,-0.586,101
tv,4,10,-6,6.429,-0.687,214
갤럭시,2,1,1,4.143,-0.706,162
레노버,2,10,-8,4.429,-0.782,73
