title,url
"자율주행차 관련주, '맑고 쾌청' KG모빌리티·슈어소프트테크·라닉스·...",http://www.finomy.com/news/articleView.html?idxno=250295
[2월26일자] 비즈니스포스트 아침의 주요기사,https://www.businesspost.co.kr/BP?command=article_view&num=431192
"LG전자, SDV 넘어 AIDV로…차세대 스마트 텔레매틱스 공개",https://www.asiatime.co.kr/article/20260225500286
