term,cur,prev,diff,total,ma7,z_like
google,1,0,1,1,0.143,0.622
nvidia,1,0,1,2,0.143,0.622
apple,1,0,1,3,0.143,0.622
sharp,1,0,1,8,0.143,0.622
맥북,1,0,1,10,0.286,0.465
sk하이닉스,3,1,2,49,2.143,0.348
lg화학,1,0,1,8,0.429,0.345
bmw,1,0,1,9,0.429,0.345
amd,1,0,1,15,0.429,0.345
공급망,2,0,2,52,1.429,0.26
아마존,1,1,0,11,0.714,0.155
xr,3,2,1,108,3.0,0.0
ar,1,1,0,31,1.0,0.0
hp,1,0,1,66,1.143,-0.069
폴더블,2,0,2,88,2.571,-0.219
스마트폰,3,3,0,84,3.857,-0.289
노트북,3,2,1,133,3.857,-0.289
모바일,1,0,1,33,1.857,-0.363
구글,3,0,3,56,4.429,-0.46
tv,5,3,2,326,7.571,-0.685
모니터,1,1,0,74,4.571,-1.138
oled,2,0,2,339,8.571,-1.673
