term,cur,prev,diff,ma7,z_like,total
요가,1,0,1,0.143,0.622,1
노트북,5,3,2,3.429,0.551,109
올레드,1,0,1,0.286,0.465,11
소니,1,1,0,0.571,0.244,10
lg전자,12,2,10,11.143,0.198,269
tv,5,1,4,4.571,0.137,127
sharp,1,0,1,0.857,0.074,25
마이크로소프트,1,0,1,0.857,0.074,6
퀄컴,1,0,1,0.857,0.074,28
메타,1,0,1,1.286,-0.134,29
lcd,1,1,0,1.286,-0.134,18
xr,1,0,1,1.429,-0.195,91
양산,1,1,0,1.429,-0.195,27
모니터,1,0,1,2.143,-0.464,77
ar,1,0,1,2.286,-0.512,43
sk하이닉스,2,1,1,3.571,-0.544,124
레노버,1,0,1,2.429,-0.558,45
스마트폰,2,2,0,3.714,-0.586,111
아이폰,1,3,-2,2.714,-0.648,76
엔비디아,1,2,-1,4.286,-1.07,94
oled,5,2,3,9.714,-1.145,363
갤럭시,3,1,2,7.857,-1.277,274
디스플레이,1,2,-1,5.714,-1.39,281
lg디스플레이,1,1,0,6.286,-1.507,147
애플,1,3,-2,9.286,-2.047,277
삼성전자,1,3,-2,9.429,-2.071,372
