org,topic,base_score,topic_share,company_focus,hybrid_score
AMD,30,453.9946,0.1532,0.4052,453.9946
AMD,0,367.5420,0.0134,0.3280,367.5420
AMD,83,249.9146,0.0334,0.2230,249.9146
AMD,50,245.7163,0.0168,0.2193,245.7163
AMD,24,244.3320,0.0347,0.2180,244.3320
AMD,102,219.3664,0.0300,0.1958,219.3664
AMD,12,218.3414,0.0146,0.1949,218.3414
AMD,9,215.7278,0.0234,0.1925,215.7278
AMD,51,179.9930,0.0196,0.1606,179.9930
AMD,14,178.8320,0.0189,0.1596,178.8320
AMD,112,177.8837,0.0309,0.1587,177.8837
AMD,11,164.4384,0.0637,0.1468,164.4384
AMD,52,152.0230,0.0215,0.1357,152.0230
AMD,103,138.9190,0.0179,0.1240,138.9190
AMD,10,136.8248,0.0134,0.1221,136.8248
AMD,13,135.3409,0.0783,0.1208,135.3409
AMD,89,131.4617,0.0135,0.1173,131.4617
AMD,101,128.8897,0.0169,0.1150,128.8897
AMD,62,127.6736,0.0606,0.1139,127.6736
AMD,27,126.4725,0.0098,0.1129,126.4725
AMD,29,115.8822,0.0177,0.1034,115.8822
AMD,43,113.4226,0.0180,0.1012,113.4226
AMD,68,113.1623,0.0134,0.1010,113.1623
AMD,46,112.8192,0.0129,0.1007,112.8192
AMD,34,110.4769,0.0219,0.0986,110.4769
AMD,5,107.4378,0.0162,0.0959,107.4378
AMD,1,104.1491,0.0068,0.0929,104.1491
AMD,122,100.7453,0.0282,0.0899,100.7453
AMD,37,100.6471,0.0105,0.0898,100.6471
AMD,100,98.4301,0.0184,0.0878,98.4301
AMD,56,95.6050,0.0076,0.0853,95.6050
AMD,72,93.2587,0.0207,0.0832,93.2587
AMD,82,93.2587,0.0191,0.0832,93.2587
AMD,35,92.2495,0.0142,0.0823,92.2495
AMD,118,88.3181,0.0079,0.0788,88.3181
AMD,79,84.6985,0.0146,0.0756,84.6985
AMD,95,84.0755,0.0219,0.0750,84.0755
AMD,58,82.6727,0.0150,0.0738,82.6727
AMD,23,78.8457,0.0153,0.0704,78.8457
AMD,124,78.5081,0.0170,0.0701,78.5081
AMD,16,77.1922,0.0152,0.0689,77.1922
AMD,19,76.0115,0.0085,0.0678,76.0115
AMD,54,76.0115,0.0167,0.0678,76.0115
AMD,55,73.6794,0.0087,0.0658,73.6794
AMD,81,72.9327,0.0087,0.0651,72.9327
AMD,22,71.0784,0.0101,0.0634,71.0784
AMD,42,70.1305,0.0097,0.0626,70.1305
AMD,2,66.6763,0.0098,0.0595,66.6763
AMD,70,66.6005,0.0073,0.0594,66.6005
AMD,114,63.4514,0.0210,0.0566,63.4514
AMD,32,61.3496,0.0248,0.0548,61.3496
AMD,87,59.3736,0.0227,0.0530,59.3736
AMD,15,56.0687,0.0108,0.0500,56.0687
AMD,78,53.6419,0.0083,0.0479,53.6419
AMD,98,52.6281,0.0132,0.0470,52.6281
AMD,123,52.5115,0.0054,0.0469,52.5115
AMD,97,52.4003,0.0141,0.0468,52.4003
AMD,17,52.1222,0.0150,0.0465,52.1222
AMD,75,51.4788,0.0122,0.0459,51.4788
AMD,59,51.1637,0.0174,0.0457,51.1637
AMD,3,50.4955,0.0174,0.0451,50.4955
AMD,61,47.7944,0.0086,0.0427,47.7944
AMD,41,47.1930,0.0223,0.0421,47.1930
AMD,31,46.5503,0.0182,0.0415,46.5503
AMD,6,44.0181,0.0089,0.0393,44.0181
AMD,88,43.1025,0.0237,0.0385,43.1025
AMD,39,41.4624,0.0106,0.0370,41.4624
AMD,28,40.9598,0.0077,0.0366,40.9598
AMD,106,40.9150,0.0081,0.0365,40.9150
AMD,77,40.8773,0.0151,0.0365,40.8773
AMD,20,40.8423,0.0077,0.0364,40.8423
AMD,96,36.5952,0.0222,0.0327,36.5952
AMD,111,36.5574,0.0114,0.0326,36.5574
AMD,93,36.2690,0.0197,0.0324,36.2690
AMD,85,33.0966,0.0083,0.0295,33.0966
AMD,48,33.0262,0.0211,0.0295,33.0262
AMD,26,32.5805,0.0068,0.0291,32.5805
AMD,76,31.7774,0.0173,0.0284,31.7774
AMD,91,31.7774,0.0159,0.0284,31.7774
AMD,69,31.5572,0.0066,0.0282,31.5572
AMD,36,31.0651,0.0135,0.0277,31.0651
AMD,40,30.3074,0.0054,0.0270,30.3074
AMD,105,29.2687,0.0176,0.0261,29.2687
AMD,64,29.0167,0.0169,0.0259,29.0167
AMD,57,28.0344,0.0051,0.0250,28.0344
AMD,109,25.7613,0.0099,0.0230,25.7613
AMD,60,25.7005,0.0321,0.0229,25.7005
AMD,104,24.8104,0.0041,0.0221,24.8104
AMD,8,24.6805,0.0099,0.0220,24.6805
AMD,4,22.8653,0.0048,0.0204,22.8653
AMD,121,22.1935,0.0123,0.0198,22.1935
AMD,33,22.0446,0.0070,0.0197,22.0446
AMD,116,21.3098,0.0061,0.0190,21.3098
AMD,73,21.1166,0.0079,0.0188,21.1166
AMD,47,20.6182,0.0049,0.0184,20.6182
AMD,90,20.6182,0.0099,0.0184,20.6182
AMD,84,20.3545,0.0224,0.0182,20.3545
AMD,86,20.2950,0.0252,0.0181,20.2950
AMD,18,20.2459,0.0067,0.0181,20.2459
AMD,92,20.0773,0.0223,0.0179,20.0773
AMD,80,19.4020,0.0092,0.0173,19.4020
AMD,66,18.2391,0.0157,0.0163,18.2391
AMD,45,18.0836,0.0119,0.0161,18.0836
AMD,110,17.8443,0.0075,0.0159,17.8443
AMD,49,17.2436,0.0104,0.0154,17.2436
AMD,113,16.4135,0.0040,0.0146,16.4135
AMD,117,15.7884,0.0083,0.0141,15.7884
AMD,21,15.7260,0.0141,0.0140,15.7260
AMD,25,15.6176,0.0058,0.0139,15.6176
AMD,65,14.2848,0.0079,0.0127,14.2848
AMD,108,13.7455,0.0045,0.0123,13.7455
AMD,71,13.4973,0.0112,0.0120,13.4973
AMD,119,12.9818,0.0072,0.0116,12.9818
AMD,44,12.7058,0.0240,0.0113,12.7058
AMD,38,9.8890,0.0129,0.0088,9.8890
AMD,7,8.2905,0.0038,0.0074,8.2905
AMD,63,7.6364,0.0029,0.0068,7.6364
AMD,94,7.4745,0.0145,0.0067,7.4745
AMD,53,6.4764,0.0084,0.0058,6.4764
AMD,74,5.3657,0.0120,0.0048,5.3657
AMD,120,2.9486,0.0057,0.0026,2.9486
AMD,99,2.1463,0.0033,0.0019,2.1463
AMD,67,1.9256,0.0048,0.0017,1.9256
ASUS,0,169.3171,0.0062,0.3962,169.3171
ASUS,112,129.3699,0.0224,0.3027,129.3699
ASUS,30,122.2639,0.0413,0.2861,122.2639
ASUS,50,115.6312,0.0079,0.2706,115.6312
ASUS,13,100.0760,0.0579,0.2342,100.0760
ASUS,11,99.0368,0.0384,0.2318,99.0368
ASUS,12,80.4051,0.0054,0.1882,80.4051
ASUS,102,75.2314,0.0103,0.1761,75.2314
ASUS,1,72.7617,0.0047,0.1703,72.7617
ASUS,15,68.9494,0.0132,0.1614,68.9494
ASUS,14,68.6216,0.0072,0.1606,68.6216
ASUS,89,55.0625,0.0056,0.1289,55.0625
ASUS,62,54.7172,0.0260,0.1280,54.7172
ASUS,34,52.4057,0.0104,0.1226,52.4057
ASUS,83,50.9602,0.0068,0.1193,50.9602
ASUS,103,49.5641,0.0064,0.1160,49.5641
ASUS,27,47.4272,0.0037,0.1110,47.4272
ASUS,101,46.0320,0.0060,0.1077,46.0320
ASUS,55,45.8617,0.0054,0.1073,45.8617
ASUS,5,45.0546,0.0068,0.1054,45.0546
ASUS,118,42.7112,0.0038,0.1000,42.7112
ASUS,29,41.1870,0.0063,0.0964,41.1870
ASUS,42,40.2878,0.0056,0.0943,40.2878
ASUS,19,39.8155,0.0045,0.0932,39.8155
ASUS,106,39.3997,0.0078,0.0922,39.3997
ASUS,81,39.3836,0.0047,0.0922,39.3836
ASUS,70,39.0916,0.0043,0.0915,39.0916
ASUS,16,38.9502,0.0077,0.0911,38.9502
ASUS,114,37.9250,0.0126,0.0887,37.9250
ASUS,123,37.1957,0.0038,0.0870,37.1957
ASUS,47,35.8909,0.0086,0.0840,35.8909
ASUS,100,35.6024,0.0066,0.0833,35.6024
ASUS,56,33.2847,0.0027,0.0779,33.2847
ASUS,78,32.3321,0.0050,0.0757,32.3321
ASUS,10,32.1119,0.0031,0.0751,32.1119
ASUS,37,32.0904,0.0033,0.0751,32.0904
