topic_id,word,prob
0,디스플레이,1.0
0,oled,0.9616913811498774
0,기술,0.7367411800315343
0,중국,0.5254822708132721
0,tv,0.4707538924518766
0,핵심,0.4304602591466739
0,lcd,0.33124810329653276
0,자동차,0.3301167241554178
0,전기차,0.3130139293299958
0,생산,0.3028467296316772
1,배터리,1.0
1,소재,0.7697983153895863
1,ag,0.7183221094469725
1,광학,0.6519361956433914
1,기업으로,0.6201176315353805
1,부품,0.614906568172344
1,거래일,0.590890043518159
1,aw,0.5780856889475324
1,사업을,0.5779692277070118
1,친환경,0.5466996522276689
2,ai,1.0
2,oled,0.9614977334501106
2,스마트폰,0.4718883287748233
2,게이밍,0.23523987558337014
2,안전,0.2350102523713195
2,패널,0.23378270666720702
2,시스템,0.19714980852255343
2,에너지,0.18098807133633982
2,산업용,0.17748830284931172
2,통합,0.1705191660088283
3,led,1.0
3,홍콩,0.6629527064592463
3,korea,0.5860238152005587
3,oled,0.5662357767482187
3,said,0.49773714462911467
3,apec,0.4646284764055684
3,중국,0.44164928956263166
3,발광재료,0.4204835084175503
3,전체,0.3810293024809765
3,won,0.3653015419551786
4,oled,1.0
4,3분기,0.652241604680362
4,패널,0.6421607297240599
4,실적,0.47189490430971737
4,tv,0.3332798439921659
4,전년,0.24919344156485077
4,출하량이,0.23750061864981836
4,영업이익,0.22726207834736312
4,lg디스플레이는,0.22535416958032
4,oled 패널,0.2196367402687852
5,장비,1.0
5,oled,0.9810803192910813
5,폴더블,0.5171770966468664
5,반도체,0.4446862671266366
5,디스플레이,0.3966032126248529
5,인도,0.3695248798662805
5,6세대,0.2974692438221663
5,애플의,0.2783628191048636
5,생산라인,0.2496138770410509
5,ela,0.24173842670234827
6,상품을,1.0
6,수출이,0.9436571720404903
6,빡세일,0.8291890632669727
6,ict,0.7914167297399419
6,수출,0.6854800944199795
6,역대,0.6553334956644273
6,선보인다,0.5929725044445823
6,매일,0.5442108344443533
6,최저가,0.541878851068576
6,반도체,0.4582864193069095
7,브랜드,1.0
7,구매,0.6680120918881473
7,할인,0.6460400048618251
7,오는,0.5720987659101779
7,전용,0.5441605098061099
7,것이,0.508069036417594
7,상품,0.5031171803556419
7,고객,0.4979070971536937
7,프리미엄,0.466906083433387
7,선보인다,0.4657132273485769
8,ai,1.0
8,반도체,0.948189235821473
8,미국,0.6273990824056568
8,3분기,0.40281096743819883
8,동기,0.3393490369298217
8,실적,0.29715261935223586
8,메모리,0.2893670772451197
8,삼성전자는,0.2535235191722047
8,수출,0.2128151540262452
8,분기,0.20032624644806787
9,apec,1.0
9,ceo,0.7555567929971863
9,방산,0.6408222966907343
9,트럼프,0.6046890495214395
9,서밋,0.5567855230147848
9,ceo 서밋,0.5567855230147848
9,지수는,0.5567854359726154
9,미국,0.5381353173137328
9,마감했다,0.46974892998208867
9,정상회의,0.43146400153509956
