org,topic,base_score,topic_share,company_focus,hybrid_score
LG전자,1,34.9769,0.0763,0.2070,34.9769
LG전자,3,34.7481,0.0480,0.2057,34.7481
LG전자,9,14.8590,0.0428,0.0880,14.8590
LG화학,0,28.0233,0.0182,0.5998,28.0233
LG화학,1,26.2327,0.0572,0.5615,26.2327
LG화학,8,14.3192,0.0147,0.3065,14.3192
LG화학,2,13.3111,0.0150,0.2849,13.3111
LG화학,5,12.8873,0.0159,0.2759,12.8873
LG화학,3,7.2392,0.0100,0.1550,7.2392
LG화학,6,6.9628,0.0165,0.1490,6.9628
LG화학,4,5.7277,0.0053,0.1226,5.7277
LG화학,9,4.9530,0.0143,0.1060,4.9530
LG화학,7,1.6097,0.0028,0.0345,1.6097
SID,0,4.9041,0.0032,0.6417,4.9041
SID,5,3.5798,0.0044,0.4684,3.5798
SID,4,2.8638,0.0026,0.3747,2.8638
SID,3,2.1718,0.0030,0.2842,2.1718
SID,1,1.5899,0.0035,0.2080,1.5899
SID,8,1.4319,0.0015,0.1874,1.4319
SID,2,1.4012,0.0016,0.1833,1.4012
SID,6,0.8704,0.0021,0.1139,0.8704
SID,9,0.8255,0.0024,0.1080,0.8255
SID,7,0.8049,0.0014,0.1053,0.8049
SK하이닉스,8,34.3662,0.0353,0.6121,34.3662
SK하이닉스,4,22.1948,0.0205,0.3953,22.1948
SK하이닉스,0,21.7180,0.0141,0.3868,21.7180
SK하이닉스,5,17.1831,0.0213,0.3060,17.1831
SK하이닉스,6,14.7960,0.0351,0.2635,14.7960
SK하이닉스,2,14.0116,0.0158,0.2496,14.0116
SK하이닉스,1,10.3341,0.0225,0.1841,10.3341
SK하이닉스,3,10.1349,0.0140,0.1805,10.1349
SK하이닉스,9,7.4295,0.0214,0.1323,7.4295
SK하이닉스,7,5.6340,0.0098,0.1003,5.6340
Semiconductor,0,9.1076,0.0059,0.7377,9.1076
Semiconductor,3,4.3435,0.0060,0.3518,4.3435
Semiconductor,8,4.2958,0.0044,0.3479,4.2958
Semiconductor,5,3.5798,0.0044,0.2900,3.5798
Semiconductor,2,3.5029,0.0039,0.2837,3.5029
Semiconductor,7,1.6097,0.0028,0.1304,1.6097
Semiconductor,1,1.5899,0.0035,0.1288,1.5899
Semiconductor,6,0.8704,0.0021,0.0705,0.8704
Semiconductor,9,0.8255,0.0024,0.0669,0.8255
Semiconductor,4,0.7160,0.0007,0.0580,0.7160
TCL,0,45.5378,0.0296,0.6370,45.5378
TCL,4,32.2183,0.0297,0.4507,32.2183
TCL,3,28.2328,0.0390,0.3950,28.2328
TCL,2,21.0175,0.0237,0.2940,21.0175
TCL,5,17.1831,0.0213,0.2404,17.1831
TCL,8,15.7512,0.0162,0.2203,15.7512
TCL,7,12.0728,0.0211,0.1689,12.0728
TCL,1,6.3594,0.0139,0.0890,6.3594
TCL,6,4.3518,0.0103,0.0609,4.3518
TCL,9,3.3020,0.0095,0.0462,3.3020
TSMC,8,12.8873,0.0133,0.5305,12.8873
TSMC,0,12.6105,0.0082,0.5191,12.6105
TSMC,6,6.9628,0.0165,0.2866,6.9628
TSMC,5,6.4437,0.0080,0.2652,6.4437
TSMC,1,6.3594,0.0139,0.2618,6.3594
TSMC,2,6.3052,0.0071,0.2595,6.3052
TSMC,9,5.7785,0.0166,0.2378,5.7785
TSMC,4,5.0117,0.0046,0.2063,5.0117
TSMC,7,4.8291,0.0084,0.1988,4.8291
TSMC,3,3.6196,0.0050,0.1490,3.6196
Tianma,0,29.4245,0.0191,0.6102,29.4245
Tianma,3,23.1654,0.0320,0.4804,23.1654
Tianma,5,19.3310,0.0239,0.4009,19.3310
Tianma,4,15.0352,0.0139,0.3118,15.0352
Tianma,2,14.0116,0.0158,0.2906,14.0116
Tianma,8,7.1596,0.0074,0.1485,7.1596
Tianma,7,6.4388,0.0112,0.1335,6.4388
Tianma,6,5.2221,0.0124,0.1083,5.2221
Tianma,9,2.4765,0.0071,0.0514,2.4765
Tianma,1,0.7949,0.0017,0.0165,0.7949
Toray,3,2.8957,0.0040,0.6519,2.8957
Toray,5,2.1479,0.0027,0.4835,2.1479
Toray,0,2.1017,0.0014,0.4731,2.1017
Toray,9,0.8255,0.0024,0.1858,0.8255
Toray,1,0.7949,0.0017,0.1790,0.7949
Toray,4,0.7160,0.0007,0.1612,0.7160
Toray,2,0.7006,0.0008,0.1577,0.7006
UDC,0,2.8023,0.0018,0.6606,2.8023
UDC,5,2.1479,0.0027,0.5063,2.1479
UDC,1,1.5899,0.0035,0.3748,1.5899
UDC,2,1.4012,0.0016,0.3303,1.4012
UDC,3,0.7239,0.0010,0.1707,0.7239
UDC,4,0.7160,0.0007,0.1688,0.7160
Visionox,0,21.0175,0.0137,0.5811,21.0175
Visionox,5,17.8990,0.0221,0.4949,17.8990
Visionox,4,17.1831,0.0158,0.4751,17.1831
Visionox,2,10.5087,0.0118,0.2905,10.5087
Visionox,3,10.1349,0.0140,0.2802,10.1349
Visionox,8,5.0117,0.0052,0.1386,5.0117
Visionox,6,2.6111,0.0062,0.0722,2.6111
Visionox,7,2.4146,0.0042,0.0668,2.4146
구글,8,26.4906,0.0272,0.5313,29.1079
구글,2,21.0175,0.0237,0.4215,23.0940
구글,0,20.3169,0.0132,0.4075,22.3242
구글,4,19.3310,0.0178,0.3877,21.2409
구글,5,17.1831,0.0213,0.3446,18.8808
구글,3,10.1349,0.0140,0.2033,11.1362
구글,6,7.8332,0.0186,0.1571,8.6071
구글,7,6.4388,0.0112,0.1291,7.0750
구글,1,5.5645,0.0121,0.1116,6.1143
구글,9,4.9530,0.0143,0.0993,5.4423
기아,0,32.9274,0.0214,0.6150,38.6699
기아,1,19.8732,0.0433,0.3712,23.3391
기아,8,18.6150,0.0191,0.3477,21.8615
기아,2,16.8140,0.0189,0.3141,19.7463
기아,5,15.0352,0.0186,0.2808,17.6573
기아,4,13.6033,0.0125,0.2541,15.9757
기아,3,11.5827,0.0160,0.2163,13.6027
기아,7,9.6582,0.0169,0.1804,11.3426
기아,6,8.7035,0.0207,0.1626,10.2214
기아,9,6.6040,0.0190,0.1234,7.7557
기아자동차,0,9.1076,0.0059,0.5756,9.1076
기아자동차,7,7.2437,0.0126,0.4578,7.2437
기아자동차,1,7.1544,0.0156,0.4521,7.1544
기아자동차,9,4.1275,0.0119,0.2608,4.1275
기아자동차,8,3.5798,0.0037,0.2262,3.5798
기아자동차,2,3.5029,0.0039,0.2214,3.5029
기아자동차,3,2.8957,0.0040,0.1830,2.8957
기아자동차,4,2.8638,0.0026,0.1810,2.8638
기아자동차,6,1.7407,0.0041,0.1100,1.7407
기아자동차,5,1.4319,0.0018,0.0905,1.4319
네이버,7,7.2437,0.0126,0.8371,7.2437
네이버,6,3.4814,0.0083,0.4023,3.4814
네이버,1,1.5899,0.0035,0.1837,1.5899
네이버,4,1.4319,0.0013,0.1655,1.4319
네이버,8,1.4319,0.0015,0.1655,1.4319
네이버,2,1.4012,0.0016,0.1619,1.4012
네이버,9,0.8255,0.0024,0.0954,0.8255
네이버,3,0.7239,0.0010,0.0837,0.7239
네이버,0,0.7006,0.0005,0.0810,0.7006
디지타임스,0,7.0058,0.0046,0.5847,7.0058
디지타임스,5,6.4437,0.0080,0.5378,6.4437
디지타임스,2,4.2035,0.0047,0.3508,4.2035
디지타임스,4,3.5798,0.0033,0.2988,3.5798
디지타임스,7,3.2194,0.0056,0.2687,3.2194
디지타임스,3,2.8957,0.0040,0.2417,2.8957
디지타임스,1,1.5899,0.0035,0.1327,1.5899
디지타임스,9,0.8255,0.0024,0.0689,0.8255
디지타임스,8,0.7160,0.0007,0.0598,0.7160
레노버,2,1.4012,0.0016,0.7003,1.4012
레노버,3,0.7239,0.0010,0.3618,0.7239
레노버,4,0.7160,0.0007,0.3578,0.7160
레노버,5,0.7160,0.0009,0.3578,0.7160
레노버,0,0.7006,0.0005,0.3501,0.7006
마이크로소프트,8,20.0469,0.0206,0.4856,20.0469
마이크로소프트,9,19.8120,0.0570,0.4799,19.8120
마이크로소프트,0,16.8140,0.0109,0.4073,16.8140
마이크로소프트,4,14.3192,0.0132,0.3468,14.3192
마이크로소프트,2,13.3111,0.0150,0.3224,13.3111
마이크로소프트,3,10.1349,0.0140,0.2455,10.1349
마이크로소프트,7,8.8534,0.0154,0.2144,8.8534
마이크로소프트,5,6.4437,0.0080,0.1561,6.4437
마이크로소프트,1,3.9746,0.0087,0.0963,3.9746
마이크로소프트,6,2.6111,0.0062,0.0632,2.6111
메타,0,35.0291,0.0228,0.6103,35.0291
메타,2,23.1192,0.0260,0.4028,23.1192
메타,5,20.7629,0.0257,0.3617,20.7629
메타,8,18.6150,0.0191,0.3243,18.6150
메타,4,15.7512,0.0145,0.2744,15.7512
메타,3,13.0305,0.0180,0.2270,13.0305
메타,1,12.7189,0.0277,0.2216,12.7189
메타,7,9.6582,0.0169,0.1683,9.6582
메타,9,7.4295,0.0214,0.1294,7.4295
메타,6,5.2221,0.0124,0.0910,5.2221
미디어텍,8,5.0117,0.0052,0.5536,5.0117
미디어텍,0,4.2035,0.0027,0.4644,4.2035
미디어텍,5,2.8638,0.0035,0.3164,2.8638
미디어텍,6,2.6111,0.0062,0.2884,2.6111
미디어텍,9,2.4765,0.0071,0.2736,2.4765
미디어텍,7,2.4146,0.0042,0.2667,2.4146
미디어텍,3,2.1718,0.0030,0.2399,2.1718
미디어텍,2,2.1017,0.0024,0.2322,2.1017
미디어텍,1,1.5899,0.0035,0.1756,1.5899
미디어텍,4,0.7160,0.0007,0.0791,0.7160
벤츠,7,7.2437,0.0126,0.6018,7.2437
벤츠,0,7.0058,0.0046,0.5821,7.0058
벤츠,1,4.7696,0.0104,0.3963,4.7696
벤츠,3,2.1718,0.0030,0.1804,2.1718
벤츠,4,2.1479,0.0020,0.1784,2.1479
벤츠,2,2.1017,0.0024,0.1746,2.1017
벤츠,9,1.6510,0.0048,0.1372,1.6510
벤츠,5,1.4319,0.0018,0.1190,1.4319
벤츠,8,1.4319,0.0015,0.1190,1.4319
비보,4,14.3192,0.0132,0.6270,20.6283
비보,0,11.9099,0.0077,0.5215,17.1574
비보,2,8.4070,0.0095,0.3681,12.1111
비보,3,6.5153,0.0090,0.2853,9.3859
비보,5,5.7277,0.0071,0.2508,8.2513
비보,8,4.2958,0.0044,0.1881,6.1885
비보,7,3.2194,0.0056,0.1410,4.6379
삼성디스플레이,0,102.9856,0.0670,0.5939,102.9856
삼성디스플레이,4,77.3239,0.0713,0.4459,77.3239
삼성디스플레이,5,61.5727,0.0762,0.3551,61.5727
삼성디스플레이,8,55.8450,0.0574,0.3221,55.8450
삼성디스플레이,2,53.2442,0.0600,0.3071,53.2442
삼성디스플레이,3,48.5026,0.0669,0.2797,48.5026
삼성디스플레이,7,25.7552,0.0449,0.1485,25.7552
삼성디스플레이,1,20.6682,0.0451,0.1192,20.6682
삼성디스플레이,6,13.9257,0.0331,0.0803,13.9257
삼성디스플레이,9,9.9060,0.0285,0.0571,9.9060
삼성전자,8,174.6947,0.1797,0.4972,384.8873
삼성전자,4,159.6595,0.1472,0.4544,351.7618
삼성전자,0,159.0322,0.1034,0.4526,350.3796
삼성전자,5,98.8027,0.1222,0.2812,217.6822
삼성전자,2,93.8780,0.1058,0.2672,206.8320
삼성전자,7,85.3142,0.1489,0.2428,187.9643
삼성전자,6,85.2947,0.2025,0.2428,187.9212
삼성전자,3,75.2876,0.1039,0.2143,165.8736
삼성전자,1,49.2857,0.1075,0.1403,108.5861
삼성전자,9,30.5434,0.0879,0.0869,67.2933
샤오미,0,50.4419,0.0328,0.5848,50.4419
샤오미,4,41.5258,0.0383,0.4814,41.5258
샤오미,2,35.7297,0.0403,0.4142,35.7297
샤오미,5,25.0587,0.0310,0.2905,25.0587
샤오미,3,24.6132,0.0340,0.2853,24.6132
샤오미,8,22.1948,0.0228,0.2573,22.1948
샤오미,7,11.2679,0.0197,0.1306,11.2679
샤오미,1,4.7696,0.0104,0.0553,4.7696
샤오미,6,4.3518,0.0103,0.0504,4.3518
샤오미,9,0.8255,0.0024,0.0096,0.8255
샤오펑,0,5.6047,0.0036,0.8204,5.6047
샤오펑,2,2.1017,0.0024,0.3077,2.1017
샤오펑,7,1.6097,0.0028,0.2356,1.6097
샤오펑,3,1.4478,0.0020,0.2119,1.4478
샤오펑,4,1.4319,0.0013,0.2096,1.4319
샤오펑,5,1.4319,0.0018,0.2096,1.4319
샤오펑,8,1.4319,0.0015,0.2096,1.4319
샤프,0,13.3111,0.0087,0.6088,13.3111
샤프,4,12.8873,0.0119,0.5894,12.8873
샤프,3,7.9631,0.0110,0.3642,7.9631
샤프,2,6.3052,0.0071,0.2884,6.3052
샤프,5,5.0117,0.0062,0.2292,5.0117
샤프,8,2.1479,0.0022,0.0982,2.1479
샤프,9,0.8255,0.0024,0.0378,0.8255
샤프,7,0.8049,0.0014,0.0368,0.8049
샤프,1,0.7949,0.0017,0.0364,0.7949
선익시스템,0,6.3052,0.0041,0.6072,6.3052
선익시스템,4,4.2958,0.0040,0.4137,4.2958
선익시스템,5,4.2958,0.0053,0.4137,4.2958
선익시스템,8,4.2958,0.0044,0.4137,4.2958
선익시스템,1,2.3848,0.0052,0.2297,2.3848
선익시스템,2,2.1017,0.0024,0.2024,2.1017
선익시스템,6,0.8704,0.0021,0.0838,0.8704
선익시스템,9,0.8255,0.0024,0.0795,0.8255
선익시스템,7,0.8049,0.0014,0.0775,0.8049
선익시스템,3,0.7239,0.0010,0.0697,0.7239
소니,0,13.3111,0.0087,0.7294,13.3111
소니,1,6.3594,0.0139,0.3485,6.3594
소니,3,4.3435,0.0060,0.2380,4.3435
소니,4,4.2958,0.0040,0.2354,4.2958
소니,8,4.2958,0.0044,0.2354,4.2958
소니,2,4.2035,0.0047,0.2303,4.2035
소니,7,4.0243,0.0070,0.2205,4.0243
소니,5,3.5798,0.0044,0.1962,3.5798
소니,6,2.6111,0.0062,0.1431,2.6111
소니,9,2.4765,0.0071,0.1357,2.4765
아마존,8,18.6150,0.0191,0.6495,18.6150
아마존,9,11.5570,0.0333,0.4032,11.5570
아마존,4,8.5915,0.0079,0.2998,8.5915
아마존,0,8.4070,0.0055,0.2933,8.4070
아마존,6,7.8332,0.0186,0.2733,7.8332
아마존,7,6.4388,0.0112,0.2247,6.4388
아마존,2,6.3052,0.0071,0.2200,6.3052
아마존,1,4.7696,0.0104,0.1664,4.7696
아마존,5,4.2958,0.0053,0.1499,4.2958
아마존,3,3.6196,0.0050,0.1263,3.6196
아이씨디,0,3.5029,0.0023,0.8174,3.5029
아이씨디,1,1.5899,0.0035,0.3710,1.5899
아이씨디,5,1.4319,0.0018,0.3341,1.4319
아이씨디,4,0.7160,0.0007,0.1671,0.7160
아이씨디,8,0.7160,0.0007,0.1671,0.7160
아이씨디,2,0.7006,0.0008,0.1635,0.7006
알파벳,8,16.4671,0.0169,0.5302,16.4671
알파벳,9,14.0335,0.0404,0.4519,14.0335
알파벳,4,12.8873,0.0119,0.4150,12.8873
알파벳,0,11.2093,0.0073,0.3609,11.2093
알파벳,2,9.1076,0.0103,0.2933,9.1076
알파벳,3,7.2392,0.0100,0.2331,7.2392
알파벳,7,6.4388,0.0112,0.2073,6.4388
알파벳,5,4.2958,0.0053,0.1383,4.2958
알파벳,6,2.6111,0.0062,0.0841,2.6111
알파벳,1,1.5899,0.0035,0.0512,1.5899
애플,0,104.3867,0.0679,0.5365,109.6061
애플,4,94.5070,0.0871,0.4857,99.2323
애플,2,71.4594,0.0805,0.3673,75.0323
애플,5,69.4483,0.0859,0.3569,72.9207
애플,8,57.9929,0.0596,0.2981,60.8926
애플,3,50.6743,0.0699,0.2605,53.2080
애플,7,32.9989,0.0576,0.1696,34.6488
애플,1,23.0530,0.0503,0.1185,24.2056
애플,9,17.3355,0.0499,0.0891,18.2022
애플,6,15.6664,0.0372,0.0805,16.4497
엔비디아,8,36.5141,0.0376,0.6715,49.2940
엔비디아,0,17.5146,0.0114,0.3221,23.6446
엔비디아,2,17.5146,0.0197,0.3221,23.6446
엔비디아,4,15.7512,0.0145,0.2897,21.2641
엔비디아,9,14.8590,0.0428,0.2732,20.0596
엔비디아,6,13.0553,0.0310,0.2401,17.6247
엔비디아,1,11.9239,0.0260,0.2193,16.0973
엔비디아,7,10.4631,0.0183,0.1924,14.1251
엔비디아,5,10.0235,0.0124,0.1843,13.5317
엔비디아,3,4.3435,0.0060,0.0799,5.8637
오포,4,20.7629,0.0191,0.6548,20.7629
오포,0,15.4128,0.0100,0.4861,15.4128
오포,2,11.2093,0.0126,0.3535,11.2093
오포,5,9.3075,0.0115,0.2935,9.3075
오포,3,8.6870,0.0120,0.2740,8.6870
오포,8,5.7277,0.0059,0.1806,5.7277
오포,7,4.0243,0.0070,0.1269,4.0243
원익IPS,0,13.3111,0.0087,0.6185,13.3111
원익IPS,5,9.3075,0.0115,0.4325,9.3075
원익IPS,2,7.7064,0.0087,0.3581,7.7064
원익IPS,8,7.1596,0.0074,0.3327,7.1596
원익IPS,1,5.5645,0.0121,0.2586,5.5645
원익IPS,4,5.0117,0.0046,0.2329,5.0117
원익IPS,6,4.3518,0.0103,0.2022,4.3518
원익IPS,3,2.8957,0.0040,0.1345,2.8957
원익IPS,9,1.6510,0.0048,0.0767,1.6510
원익IPS,7,1.6097,0.0028,0.0748,1.6097
인텔,0,5.6047,0.0036,0.5544,5.6047
인텔,8,5.0117,0.0052,0.4957,5.0117
인텔,2,4.9041,0.0055,0.4851,4.9041
인텔,5,2.8638,0.0035,0.2833,2.8638
인텔,4,2.1479,0.0020,0.2125,2.1479
인텔,6,1.7407,0.0041,0.1722,1.7407
인텔,9,1.6510,0.0048,0.1633,1.6510
인텔,1,1.5899,0.0035,0.1573,1.5899
인텔,3,0.7239,0.0010,0.0716,0.7239
카카오,7,21.7310,0.0379,0.7382,21.7310
카카오,6,10.4442,0.0248,0.3548,10.4442
카카오,1,7.9493,0.0173,0.2700,7.9493
카카오,8,7.8756,0.0081,0.2675,7.8756
카카오,0,7.0058,0.0046,0.2380,7.0058
카카오,4,6.4437,0.0059,0.2189,6.4437
카카오,2,5.6047,0.0063,0.1904,5.6047
카카오,3,4.3435,0.0060,0.1476,4.3435
카카오,9,3.3020,0.0095,0.1122,3.3020
카카오,5,2.8638,0.0035,0.0973,2.8638
퀄컴,0,7.7064,0.0050,0.5904,7.7064
퀄컴,8,6.4437,0.0066,0.4936,6.4437
퀄컴,2,4.2035,0.0047,0.3220,4.2035
퀄컴,5,3.5798,0.0044,0.2742,3.5798
퀄컴,9,3.3020,0.0095,0.2530,3.3020
퀄컴,7,3.2194,0.0056,0.2466,3.2194
퀄컴,6,2.6111,0.0062,0.2000,2.6111
퀄컴,1,2.3848,0.0052,0.1827,2.3848
퀄컴,3,2.1718,0.0030,0.1664,2.1718
퀄컴,4,0.7160,0.0007,0.0548,0.7160
폭스바겐,7,3.2194,0.0056,0.6076,3.2194
폭스바겐,0,2.1017,0.0014,0.3966,2.1017
폭스바겐,2,2.1017,0.0024,0.3966,2.1017
폭스바겐,3,1.4478,0.0020,0.2732,1.4478
폭스바겐,4,1.4319,0.0013,0.2702,1.4319
폭스바겐,5,1.4319,0.0018,0.2702,1.4319
폭스바겐,8,1.4319,0.0015,0.2702,1.4319
폭스바겐,1,0.7949,0.0017,0.1500,0.7949
퓨리오사AI,8,2.1479,0.0022,0.8086,2.1479
퓨리오사AI,6,0.8704,0.0021,0.3277,0.8704
퓨리오사AI,9,0.8255,0.0024,0.3108,0.8255
퓨리오사AI,5,0.7160,0.0009,0.2695,0.7160
퓨리오사AI,2,0.7006,0.0008,0.2637,0.7006
하이센스,0,34.3285,0.0223,0.6573,34.3285
하이센스,4,27.2066,0.0251,0.5209,27.2066
하이센스,3,15.2023,0.0210,0.2911,15.2023
하이센스,2,13.3111,0.0150,0.2549,13.3111
하이센스,8,12.1714,0.0125,0.2330,12.1714
하이센스,7,11.2679,0.0197,0.2157,11.2679
하이센스,5,10.0235,0.0124,0.1919,10.0235
하이센스,1,3.9746,0.0087,0.0761,3.9746
하이센스,6,2.6111,0.0062,0.0500,2.6111
