--- Sentiment Scaling Log (2025-11-28) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Automotive_Display_Topic): score_raw=0.4898 -> score_final=0.4898
Topic 0 (Automotive_Display_Topic): score_raw=0.4875 -> score_final=0.4875
Topic 0 (Automotive_Display_Topic): score_raw=0.4793 -> score_final=0.4793
Topic 0 (Automotive_Display_Topic): score_raw=0.4846 -> score_final=0.4846
Topic 0 (Automotive_Display_Topic): score_raw=0.4835 -> score_final=0.4835
Topic 0 (Automotive_Display_Topic): score_raw=0.4860 -> score_final=0.4860
Topic 0 (Automotive_Display_Topic): score_raw=0.4793 -> score_final=0.4793
Topic 0 (Automotive_Display_Topic): score_raw=0.4835 -> score_final=0.4835
Topic 0 (Automotive_Display_Topic): score_raw=0.4940 -> score_final=0.4940
Topic 0 (Automotive_Display_Topic): score_raw=0.4834 -> score_final=0.4834
Topic 0 (Automotive_Display_Topic): score_raw=0.4839 -> score_final=0.4839
Topic 0 (Automotive_Display_Topic): score_raw=0.4815 -> score_final=0.4815
Topic 0 (Automotive_Display_Topic): score_raw=0.5061 -> score_final=0.5061
Topic 0 (Automotive_Display_Topic): score_raw=0.4742 -> score_final=0.4742
Topic 0 (Automotive_Display_Topic): score_raw=0.4849 -> score_final=0.4849
Topic 0 (Automotive_Display_Topic): score_raw=0.4924 -> score_final=0.4924
Topic 0 (Automotive_Display_Topic): score_raw=0.4939 -> score_final=0.4939
Topic 0 (Automotive_Display_Topic): score_raw=0.4936 -> score_final=0.4936
Topic 0 (Automotive_Display_Topic): score_raw=0.4906 -> score_final=0.4906
Topic 0 (Automotive_Display_Topic): score_raw=0.4865 -> score_final=0.4865
Topic 0 (Automotive_Display_Topic): score_raw=0.4949 -> score_final=0.4949
Topic 0 (Automotive_Display_Topic): score_raw=0.4857 -> score_final=0.4857
Topic 0 (Automotive_Display_Topic): score_raw=0.4915 -> score_final=0.4915
Topic 0 (Automotive_Display_Topic): score_raw=0.4871 -> score_final=0.4871
Topic 0 (Automotive_Display_Topic): score_raw=0.4986 -> score_final=0.4986
Topic 0 (Automotive_Display_Topic): score_raw=0.4961 -> score_final=0.4961
Topic 0 (Automotive_Display_Topic): score_raw=0.4876 -> score_final=0.4876
Topic 0 (Automotive_Display_Topic): score_raw=0.4842 -> score_final=0.4842
Topic 0 (Automotive_Display_Topic): score_raw=0.4867 -> score_final=0.4867
Topic 0 (Automotive_Display_Topic): score_raw=0.4796 -> score_final=0.4796
Topic 0 (Automotive_Display_Topic): score_raw=0.4850 -> score_final=0.4850
Topic 0 (Automotive_Display_Topic): score_raw=0.4951 -> score_final=0.4951
Topic 0 (Automotive_Display_Topic): score_raw=0.4729 -> score_final=0.4729
Topic 0 (Automotive_Display_Topic): score_raw=0.5064 -> score_final=0.5064
Topic 0 (Automotive_Display_Topic): score_raw=0.4958 -> score_final=0.4958
Topic 0 (Automotive_Display_Topic): score_raw=0.4956 -> score_final=0.4956
Topic 0 (Automotive_Display_Topic): score_raw=0.4943 -> score_final=0.4943
Topic 0 (Automotive_Display_Topic): score_raw=0.4867 -> score_final=0.4867
Topic 0 (Automotive_Display_Topic): score_raw=0.4958 -> score_final=0.4958
Topic 0 (Automotive_Display_Topic): score_raw=0.4958 -> score_final=0.4958
