cluster_id,keywords
0,OLED
1,"할인, 가격"
2,"인프라, 센터, 데이터센터"
3,"애플, 스마트폰, 노트북, 반도체, 모니터, 갤럭시, 카메라"
4,"미국, 대형, 정보, 소재, 맥북, 메모리, 경험, 확산, 계획, 문제, 때문, 있도록, 특징, 탑재, 폴더블, 추가, 브랜드, 사장, 현대차, 하이닉스, 마이크, 월드컵, 디자, 시그니처, 게임, 따른, 무선, 프리미엄, 대상, 지속, 증가, 신제품, 기대, 대규모, 기회, 에이수스, 처음, 없이, 국민보고회, 선택, 의료, 연결, 시간, 개선, 없다, 신규"
5,"분석, 공장, 투자, 효율, 생산, 개발, 생태계, 소비, 환경, 제조, 수집, 에너지, 구축, 설계, 매출"
6,중국
7,"체계, 시스템"
