term,cur,prev,diff,total,ma7,z_like
oled,35,21,14,313,10.0,6.006
tv,33,21,12,251,12.429,4.546
삼성전자,23,11,12,384,13.0,2.171
lg전자,19,27,-8,325,14.571,0.919
lg디스플레이,17,3,14,124,4.714,3.874
디스플레이,12,8,4,188,8.571,0.873
hp,10,3,7,48,4.0,2.0
애플,10,7,3,206,4.857,1.605
아이폰,9,8,1,77,3.857,1.735
레노버,8,12,-4,96,2.857,1.912
갤럭시,8,3,5,93,5.429,0.772
amd,7,0,7,17,1.286,2.678
모니터,6,2,4,104,2.286,1.479
boe,5,1,4,69,5.143,-0.044
스마트폰,5,2,3,111,5.429,-0.129
소니,4,1,3,11,0.857,1.632
폴더블,4,3,1,106,3.0,0.366
현대모비스,4,0,4,68,3.286,0.254
고성능,3,0,3,29,0.714,1.239
삼성디스플레이,3,12,-9,158,3.143,-0.052
lcd,3,12,-9,47,4.286,-0.419
카카오,2,0,2,12,0.429,0.95
woled,2,0,2,5,0.429,0.95
tcl,2,2,0,8,0.714,0.697
구글,2,1,1,73,2.286,-0.114
엔비디아,2,3,-1,98,2.429,-0.168
노트북,2,3,-1,97,2.857,-0.319
xr,2,2,0,101,3.714,-0.586
메타,1,0,1,30,0.143,0.622
비전프로,1,0,1,3,0.143,0.622
고휘도,1,0,1,1,0.143,0.622
샤프,1,0,1,1,0.143,0.622
스트레처블,1,0,1,1,0.143,0.622
아이맥,1,0,1,1,0.143,0.622
샤오미,1,0,1,11,0.286,0.465
아이패드,1,0,1,26,0.429,0.345
공급망,1,0,1,21,0.429,0.345
맥북,1,1,0,17,0.429,0.345
마이크로소프트,1,1,0,11,0.429,0.345
인텔,1,0,1,50,1.143,-0.069
sk하이닉스,1,1,0,53,1.714,-0.309
