term,cur,prev,diff,total,ma7,z_like
디스플레이,66,19,47,313,16.429,9.81
oled,60,35,25,359,22.286,6.593
lg디스플레이,35,6,29,121,6.429,8.081
갤럭시,33,15,18,182,14.429,3.87
폴더블,31,5,26,203,8.857,5.569
삼성전자,19,14,5,351,12.571,1.414
삼성디스플레이,16,1,15,84,5.571,3.103
레노버,10,0,10,49,1.857,3.446
퀄컴,7,0,7,34,1.857,2.177
애플,7,3,4,334,8.571,-0.4
구글,6,4,2,46,2.0,1.657
tv,6,5,1,182,4.857,0.357
hp,4,0,4,42,1.286,1.272
ar,4,2,2,45,1.857,0.907
sk하이닉스,4,4,0,127,2.714,0.486
엔비디아,4,1,3,94,4.429,-0.138
nvidia,3,0,3,4,0.429,1.554
알파벳,3,0,3,10,0.857,1.113
모니터,3,1,2,102,2.571,0.165
슬라이더블,2,0,2,2,0.286,1.117
맥북,2,0,2,34,0.429,0.95
z폴드,2,0,2,4,0.429,0.95
갤럭시워치,2,0,2,4,0.429,0.95
메타,2,1,1,32,0.714,0.697
아이폰,2,1,1,86,1.286,0.335
모바일,2,1,1,50,1.286,0.335
스마트폰,2,2,0,105,3.429,-0.501
노트북,2,1,1,113,4.286,-0.744
lg전자,2,9,-7,279,7.429,-1.457
asus,1,0,1,15,0.143,0.622
화웨이,1,0,1,4,0.143,0.622
ltpo,1,0,1,2,0.143,0.622
애플워치,1,0,1,2,0.143,0.622
ltps,1,0,1,1,0.143,0.622
아이맥,1,0,1,1,0.143,0.622
소니,1,1,0,6,0.286,0.465
수율,1,0,1,3,0.286,0.465
boe,1,2,-1,26,0.429,0.345
lcd,1,0,1,14,0.571,0.244
샤오펑,1,1,0,4,0.571,0.244
amd,1,1,0,13,0.714,0.155
etri,1,5,-4,15,0.857,0.074
tcl,1,0,1,29,1.0,0.0
공급망,1,1,0,48,1.143,-0.069
xr,1,7,-6,96,4.286,-1.07
