date,types,title,url,org
2026-06-04,LAUNCH,"[컴퓨텍스2026] 삼성D·LGD, 게이밍  OLED 로 中 추격 따돌린다",https://www.bloter.net/news/articleView.html?idxno=664404,"LG디스플레이, LG전자, 삼성디스플레이"
2026-06-03,"INVEST,LAUNCH,PARTNERSHIP","'유증 추진' LB세미콘, ""내년까지 R&D 인력 2배로...반도체 후공정 확대...",https://zdnet.co.kr/view/?no=20260603121017,"BOE, CSOT, LG디스플레이, 삼성디스플레이"
2026-06-04,"INVEST,LAUNCH,PARTNERSHIP,REGUL",[ICT 종합] 컴투스홀딩스 및 네이버 해피빈 소식 외,https://www.gamevu.co.kr/news/articleView.html?idxno=58404,"ASUS, Dell, HP, 네이버, 레노버, 마이크로소프트, 엔비디아"
2026-06-04,"INVEST,LAUNCH",노트북도 칩플레이션 덮쳤다…비싸진 갤럭시북·그램에 맥북이 '가성비...,https://www.wolyo.co.kr/news/articleView.html?idxno=313112,"LG전자, 삼성전자, 애플"
2026-06-05,"CERT,INVEST,REGUL","중국 쓰촨성, 중국 서부 최대 경제권 형성, 한국 중간재 기업 투자 진출...",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=100&CONTENTS_NO=1&bbsGbn=322&bbsSn=322&pNttSn=241988,"인텔, 텐센트, 화웨이"
2026-06-04,"CERT,LAUNCH","975g 초경량 노트북? 한국 레노버 , 요가(YOGA) 라인업 노트북 대거 공개",https://www.inven.co.kr/webzine/news/?news=317100,"AMD, 레노버, 엔비디아, 인텔"
2026-06-06,"CERT,INVEST,LAUNCH,ORDER,REGUL",젠슨 황의 'AI 4대 선물 보따리'…韓 반도체·로봇 산업 '슈퍼사이클' 점...,https://www.polinews.co.kr/news/articleView.html?idxno=733305,"LG전자, 네이버, 삼성전자, 엔비디아, 인텔"
2026-06-07,LAUNCH,"CPU 대신 HBM, 그래픽카드 대신 로봇…달라진 컴퓨텍스",https://news.bizwatch.co.kr/article/industry/2026/06/05/0003,"SK하이닉스, 엔비디아"
2026-06-07,"INVEST,LAUNCH","삼성전자,  OLED  TV 시장서 LG전자 맹추격...매출 기준 시장 점유율 차이...",https://www.livebiz.today/news/articleView.html?idxno=202480,"LG디스플레이, LG전자, TCL, 삼성디스플레이, 삼성전자, 샤오미, 하이센스"
2026-06-07,"LAUNCH,PARTNERSHIP,REGUL","[봇규가 간다] 컴퓨텍스 ① | 대만 컴퓨팅 축제의 대반전, 칩셋 연산이 ...",https://www.hellot.net/news/article.html?no=113041,"엔비디아, 인텔"
2026-06-08,"CERT,LAUNCH",에이수스 태블릿 제품 ‘프로아트 PZ14(ProArt PZ14)’ 선보여,https://sports.khan.co.kr/article/202606090330003?pt=nv,"ASUS, 퀄컴"
2026-06-07,LAUNCH,"[인터뷰] 톰 예 벤큐 총괄 ""MA 모니터, 맥북 경험 따라 확장…32인치 6K ...",https://www.ddaily.co.kr/page/view/2026060701371738533,애플
2026-06-08,"INVEST,ORDER","선익시스템,  OLEDoS  성장 본격화…페로브스카이트도 성장동력-NH",https://www.edaily.co.kr/news/newspath.asp?newsid=01938486645479752,"ASUS, Dell, HP, 레노버, 메타, 선익시스템"
2026-06-08,"INVEST,LAUNCH","[데일리픽] 비트코인, 중동 긴장 속 변동성 확대…스페이스X 역대급 상...",https://www.digitaltoday.co.kr/news/articleView.html?idxno=672866,"구글, 마이크로소프트, 엔비디아, 오포"
2026-06-09,"CERT,INVEST,ORDER","글로벌 패널사 가동률 폭발… 코세스, 플렉서블 장비 수주 모멘텀 본격...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=458733,"도우인시스, 삼성전자"
2026-06-09,"INVEST,LAUNCH,ORDER","메모리만 믿다간 낭패…삼성 파운드리, TSMC·인텔 사이 돌파구는",https://it.chosun.com/news/articleView.html?idxno=2023092163553,"SK하이닉스, TSMC, 삼성전자, 엔비디아, 인텔"
2026-06-08,"INVEST,LAUNCH",[PLAY IT] 'AI PC 사춘기 끝'…퀄컴 스냅드래곤X2 엘리트 실측해보니,https://www.ddaily.co.kr/page/view/2026060409415832611,"AMD, ASUS, UL, 마이크로소프트, 애플, 인텔, 퀄컴"
2026-06-10,"CERT,INVEST,LAUNCH,PARTNERSHIP","AMD, 임베디드로 새 시장 연다…""x86, 차·로봇·데이터센터 두뇌로""",https://www.econovill.com/news/articleView.html?idxno=742069,"AMD, 구글, 마이크로소프트, 삼성전자"
