term,cur,prev,diff,ma7,z_like,total,date
모바일,1,0,1,0.571,0.244,32,2026-06-06
폴더블,2,1,1,1.571,0.19,63,2026-06-06
레노버,3,12,-9,2.571,0.165,63,2026-06-06
4k,1,0,1,0.714,0.155,42,2026-06-06
스마트폰,2,2,0,1.714,0.124,94,2026-06-06
구글,1,3,-2,1.0,0.0,117,2026-06-06
boe,1,0,1,1.143,-0.069,27,2026-06-06
asus,1,2,-1,1.143,-0.069,13,2026-06-06
kaist,1,0,1,1.429,-0.195,26,2026-06-06
디스플레이,5,9,-4,5.857,-0.251,182,2026-06-06
아이폰,1,2,-1,1.571,-0.254,39,2026-06-06
갤럭시,1,3,-2,1.571,-0.254,58,2026-06-06
모니터,2,10,-8,2.714,-0.27,180,2026-06-06
메타,1,6,-5,1.714,-0.309,31,2026-06-06
요가,1,11,-10,1.714,-0.309,12,2026-06-06
공급망,1,3,-2,1.857,-0.363,56,2026-06-06
oled,13,25,-12,15.429,-0.493,319,2026-06-06
xr,1,7,-6,4.0,-1.0,97,2026-06-06
삼성전자,8,36,-28,13.429,-1.164,576,2026-06-06
엔비디아,11,4,7,18.143,-1.358,219,2026-06-06
lg전자,2,9,-7,10.0,-1.922,285,2026-06-06
구글,4,1,3,1.429,1.171,120,2026-06-07
생산능력,1,0,1,0.286,0.465,2,2026-06-07
스마트폰,1,2,-1,1.143,-0.069,94,2026-06-07
맥북,1,4,-3,1.286,-0.134,22,2026-06-07
sk하이닉스,1,0,1,1.571,-0.254,47,2026-06-07
레노버,2,3,-1,2.714,-0.27,65,2026-06-07
요가,1,1,0,1.857,-0.363,13,2026-06-07
공급망,1,1,0,2.0,-0.414,53,2026-06-07
lg디스플레이,1,3,-2,2.286,-0.512,71,2026-06-07
노트북,2,0,2,4.286,-0.744,114,2026-06-07
xr,1,1,0,4.0,-1.0,92,2026-06-07
애플,1,7,-6,5.143,-1.268,155,2026-06-07
디스플레이,1,5,-4,5.571,-1.36,179,2026-06-07
lg전자,4,2,2,9.857,-1.415,282,2026-06-07
tv,4,12,-8,10.857,-1.597,256,2026-06-07
삼성전자,2,8,-6,13.429,-2.45,526,2026-06-07
엔비디아,5,11,-6,18.429,-2.537,215,2026-06-07
tsmc,2,0,2,0.286,1.117,15,2026-06-08
벤큐,2,0,2,0.286,1.117,10,2026-06-08
소니,2,0,2,0.429,0.95,18,2026-06-08
bmw,1,0,1,0.429,0.345,11,2026-06-08
디스플레이,7,1,6,6.143,0.246,185,2026-06-08
맥북,2,1,1,1.571,0.19,24,2026-06-08
구글,2,4,-2,1.571,0.19,121,2026-06-08
딥엑스,1,0,1,0.714,0.155,10,2026-06-08
올레드,1,0,1,0.714,0.155,46,2026-06-08
스마트폰,1,1,0,1.0,0.0,93,2026-06-08
퀄컴,1,0,1,1.571,-0.254,44,2026-06-08
tv,10,4,6,11.286,-0.295,264,2026-06-08
애플,4,1,3,5.429,-0.429,146,2026-06-08
모니터,1,0,1,2.571,-0.604,179,2026-06-08
삼성전자,11,2,9,14.143,-0.66,528,2026-06-08
노트북,2,2,0,4.0,-0.667,114,2026-06-08
양산,1,0,1,2.857,-0.69,46,2026-06-08
xr,1,1,0,4.143,-1.035,91,2026-06-08
엔비디아,12,5,7,18.286,-1.191,226,2026-06-08
lg전자,5,4,1,10.143,-1.229,283,2026-06-08
oled,10,0,10,16.286,-1.248,319,2026-06-08
레노버,18,0,18,5.0,4.017,83,2026-06-09
프로아트,10,0,10,1.429,3.905,12,2026-06-09
애플,21,4,17,7.286,3.707,162,2026-06-09
태블릿,8,0,8,1.286,3.146,17,2026-06-09
폴더블,6,0,6,1.857,1.753,64,2026-06-09
아이폰,6,0,6,2.143,1.565,39,2026-06-09
sk하이닉스,5,0,5,2.0,1.243,52,2026-06-09
proart,2,0,2,0.286,1.117,4,2026-06-09
lcd,2,0,2,0.429,0.95,11,2026-06-09
선익시스템,3,0,3,1.429,0.716,16,2026-06-09
meta,1,0,1,0.143,0.622,1,2026-06-09
고해상도,1,0,1,0.143,0.622,4,2026-06-09
바이두,1,0,1,0.143,0.622,1,2026-06-09
사이니지,1,0,1,0.143,0.622,15,2026-06-09
주사율,1,0,1,0.143,0.622,4,2026-06-09
증착기,1,0,1,0.143,0.622,4,2026-06-09
구글,3,2,1,1.857,0.484,124,2026-06-09
byd,1,0,1,0.286,0.465,7,2026-06-09
도우인시스,1,0,1,0.429,0.345,4,2026-06-09
boe,2,0,2,1.286,0.335,28,2026-06-09
증착,1,0,1,0.571,0.244,4,2026-06-09
메타,2,0,2,1.571,0.19,33,2026-06-09
lg디스플레이,3,0,3,2.571,0.165,70,2026-06-09
tcl,1,0,1,1.0,0.0,31,2026-06-09
스마트폰,1,1,0,1.0,0.0,92,2026-06-09
디스플레이,6,7,-1,6.286,-0.081,191,2026-06-09
고성능,1,0,1,1.286,-0.134,26,2026-06-09
퀄컴,1,1,0,1.286,-0.134,45,2026-06-09
삼성디스플레이,1,0,1,1.714,-0.309,52,2026-06-09
인텔,1,0,1,1.857,-0.363,57,2026-06-09
xr,3,1,2,4.143,-0.377,93,2026-06-09
노트북,2,2,0,3.429,-0.501,115,2026-06-09
엔비디아,10,12,-2,12.571,-0.566,236,2026-06-09
모니터,1,1,0,2.571,-0.604,178,2026-06-09
삼성전자,6,11,-5,11.714,-1.292,531,2026-06-09
oled,6,10,-4,11.857,-1.318,322,2026-06-09
tv,2,10,-8,10.143,-1.946,264,2026-06-09
lg전자,1,5,-4,8.714,-1.952,280,2026-06-09
게이밍모니터,4,0,4,0.571,1.953,11,2026-06-10
선익시스템,6,3,3,2.286,1.479,22,2026-06-10
폴더블,6,6,0,2.429,1.396,70,2026-06-10
ar,3,0,3,0.571,1.383,24,2026-06-10
아이폰,5,6,-1,2.286,1.081,43,2026-06-10
스마트폰,4,1,3,1.571,1.078,95,2026-06-10
양산,3,0,3,1.0,1.0,49,2026-06-10
lg디스플레이,4,3,1,1.857,0.907,68,2026-06-10
byd,2,1,1,0.571,0.814,9,2026-06-10
fhd,1,0,1,0.143,0.622,1,2026-06-10
hud,1,0,1,0.143,0.622,1,2026-06-10
vr,1,0,1,0.143,0.622,15,2026-06-10
필립스,1,0,1,0.143,0.622,1,2026-06-10
현대모비스,1,0,1,0.143,0.622,11,2026-06-10
애플,10,21,-11,8.0,0.522,167,2026-06-10
디스플레이,7,6,1,5.286,0.52,196,2026-06-10
nvidia,1,0,1,0.286,0.465,21,2026-06-10
사이니지,1,1,0,0.286,0.465,16,2026-06-10
증착기,1,1,0,0.286,0.465,5,2026-06-10
amd,1,0,1,0.429,0.345,29,2026-06-10
bmw,1,0,1,0.429,0.345,12,2026-06-10
tsmc,1,0,1,0.429,0.345,12,2026-06-10
소니,1,0,1,0.429,0.345,15,2026-06-10
proart,1,2,-1,0.429,0.345,5,2026-06-10
구글,3,3,0,2.286,0.284,127,2026-06-10
lg전자,7,1,6,6.143,0.246,281,2026-06-10
sharp,1,0,1,0.571,0.244,9,2026-06-10
공급망,1,0,1,0.857,0.074,49,2026-06-10
boe,1,2,-1,1.0,0.0,29,2026-06-10
인텔,1,1,0,1.286,-0.134,55,2026-06-10
태블릿,1,8,-7,1.286,-0.134,17,2026-06-10
kaist,1,0,1,1.571,-0.254,18,2026-06-10
sk하이닉스,1,5,-4,1.571,-0.254,53,2026-06-10
프로아트,1,10,-9,1.571,-0.254,13,2026-06-10
삼성전자,10,6,4,11.857,-0.418,534,2026-06-10
모니터,1,1,0,2.286,-0.512,179,2026-06-10
엔비디아,6,10,-4,8.429,-0.622,242,2026-06-10
xr,2,3,-1,3.857,-0.627,95,2026-06-10
노트북,1,2,-1,3.0,-0.732,112,2026-06-10
레노버,2,18,-16,5.286,-0.996,85,2026-06-10
oled,2,6,-4,9.143,-1.775,321,2026-06-10
tv,2,2,0,9.714,-1.874,263,2026-06-10
lg전자,19,7,12,6.714,3.421,284,2026-06-11
모바일,5,0,5,0.857,2.151,35,2026-06-11
lg디스플레이,6,4,2,2.714,1.241,74,2026-06-11
공급망,3,1,2,1.286,0.803,49,2026-06-11
sharp,2,1,1,0.714,0.697,11,2026-06-11
tsmc,2,1,1,0.714,0.697,11,2026-06-11
ar,2,3,-1,0.714,0.697,24,2026-06-11
sk하이닉스,3,1,2,1.571,0.634,55,2026-06-11
dell,1,0,1,0.143,0.622,11,2026-06-11
inspection,1,0,1,0.143,0.622,2,2026-06-11
microled,1,0,1,0.143,0.622,1,2026-06-11
비보,1,0,1,0.143,0.622,3,2026-06-11
샤프,1,0,1,0.143,0.622,1,2026-06-11
슬라이더블,1,0,1,0.143,0.622,1,2026-06-11
아이패드,1,0,1,0.143,0.622,4,2026-06-11
카카오,1,0,1,0.143,0.622,13,2026-06-11
갤럭시,2,0,2,0.857,0.593,52,2026-06-11
xr,4,2,2,2.714,0.486,97,2026-06-11
vr,1,1,0,0.286,0.465,13,2026-06-11
스마트폰,3,4,-1,2.0,0.414,97,2026-06-11
도우인시스,1,0,1,0.429,0.345,5,2026-06-11
bmw,1,1,0,0.429,0.345,12,2026-06-11
kaist,1,1,0,0.429,0.345,19,2026-06-11
asus,1,0,1,0.571,0.244,11,2026-06-11
amd,1,1,0,0.571,0.244,30,2026-06-11
소니,1,1,0,0.571,0.244,15,2026-06-11
삼성전자,13,10,3,12.286,0.159,527,2026-06-11
boe,1,1,0,0.714,0.155,28,2026-06-11
인텔,1,1,0,0.714,0.155,55,2026-06-11
byd,1,2,-1,0.714,0.155,10,2026-06-11
구글,3,3,0,2.714,0.108,129,2026-06-11
고성능,1,0,1,0.857,0.074,21,2026-06-11
노트북,3,1,2,3.0,0.0,111,2026-06-11
모니터,2,1,1,2.429,-0.168,161,2026-06-11
메타,1,0,1,1.429,-0.195,34,2026-06-11
아이폰,1,5,-4,2.143,-0.464,43,2026-06-11
oled,7,2,5,9.0,-0.5,309,2026-06-11
폴더블,1,6,-5,2.286,-0.512,62,2026-06-11
엔비디아,4,6,-2,7.429,-0.92,245,2026-06-11
디스플레이,2,7,-5,5.286,-0.996,194,2026-06-11
tv,5,2,3,10.143,-1.229,262,2026-06-11
애플,3,10,-7,7.857,-1.277,160,2026-06-11
