topic_id,word,prob
0,기능을,1.0
0,지원하는,0.8797856354035342
0,개의,0.7062446925606299
0,게임,0.6933363454662554
0,누적,0.6765418831737866
0,관리,0.6744217786672455
0,플랫폼,0.6468595097713097
0,제품을,0.5654551509442075
0,콘텐츠,0.5641163488618062
0,성장,0.5280681183373318
1,미국,1.0
1,중국,0.9418908320577432
1,전망,0.9201892687389935
1,반도체,0.9069309688837625
1,가격,0.7286810870745088
1,생태계,0.6965893052343858
1,높은,0.5865520182688191
1,대규모,0.5422579447186995
1,개선,0.5118697916185695
1,산업,0.4924885049781276
2,3분기,1.0
2,전기차,0.9321805472314124
2,프리미엄,0.8432007951626365
2,실적,0.7558150038795259
2,실제,0.5696360171183421
2,소프트웨어,0.4834991259546839
2,부품을,0.4592332214996435
2,기술을,0.39232081791703194
2,이는,0.3860766814313171
2,차량용,0.3700882309872063
3,스마트폰,1.0
3,디스플레이,0.7264668193453756
3,투자,0.6125111938268314
3,ltpo,0.59728228258847
3,삼성전자,0.5893156604805702
3,중국,0.5738491661045326
3,생산,0.4965881344119795
3,삼성,0.462171418581316
3,신제품,0.45241732063652373
3,브랜드,0.4275983759267284
4,oled,1.0
4,중국,0.4028224291896772
4,패널,0.34541394781763207
4,게이밍,0.22780713839895006
4,oled 패널,0.2062256744331778
4,대형,0.18447674514325718
4,모니터,0.18311227848201225
4,화면,0.1749570116313079
4,사용할,0.1370017655748158
4,qd oled,0.13218612778124325
5,ar,1.0
5,모두,0.5493840827173025
5,동시에,0.48031885657536605
5,모듈,0.40177712732278326
5,xr,0.32919804186535384
5,됐다,0.3290572874025244
5,없이,0.31775939190817126
5,중이다,0.30721702299292425
5,디스플레이,0.30456554939667924
5,개발,0.29598766271580057
6,삼성,1.0
6,kia,0.6447178672867906
6,마지막,0.4862701044901185
6,반도체,0.4315846020212406
6,대구,0.4315844664598914
6,첨단,0.3887321927839207
6,삼성은,0.3887321781265206
6,ai,0.34411263453261803
6,성능을,0.3428987574582224
6,모두,0.2712452641131302
7,디스플레이,1.0
7,2024년,0.8292726595402622
7,oled,0.7279161168193627
7,당시,0.7200249327259304
7,하지만,0.6978106856351399
7,가장,0.6953089852406488
7,이를,0.656657753609011
7,핵심,0.6391449103440259
7,산업,0.6035061523575387
7,전해졌다,0.6035056328956869
8,lg,1.0
8,일본,0.6305634227193347
8,게임,0.5360193537668513
8,미래,0.5313612362261532
8,사업,0.440609090145434
8,사업을,0.41659626817648554
8,기술,0.38901824394205714
8,ai,0.38544390081089897
8,삼성전자는,0.35995159546515704
8,경영,0.34895118498537825
9,ai,1.0
9,갤럭시,0.9560803468522833
9,apec,0.6336412555736547
9,스마트폰,0.4407668611939426
9,새로운,0.26929091880385625
9,접는,0.2586583374413991
9,열리는,0.24687941605066507
9,출시,0.23152088081331146
9,공개,0.2260238016778731
9,폴드,0.22407337166047167
10,oled,1.0
10,ai,0.6898530874946405
10,장비,0.6712303690717653
10,레이저,0.38121625012686744
10,led,0.3255089994707199
10,마이크로,0.2450063348909514
10,미국,0.2450063143831753
10,디스플레이,0.23455822738272616
10,중국,0.2297951639917843
10,라인,0.2247099572725781
11,시즌,1.0
11,선발,0.7718940943216855
11,lg,0.7275264070978165
11,마지막,0.5644278365801164
11,경기,0.5366286385186448
11,두산,0.40122199572228556
11,0으로,0.4011738929502837
11,열린,0.3727087599035368
11,kbo리그,0.37270874921930475
11,선수,0.25865577846460464
12,디스플레이,1.0
12,레이저,0.8554183145492221
12,새로운,0.6855774504564592
12,기술,0.4982010133361808
12,led,0.49758524184127245
12,oled,0.44935977738157157
12,브랜드,0.3937908037517816
12,한국,0.3618714141815622
12,핵심,0.35970331787183696
12,멀티,0.3492799809245883
13,장비,1.0
13,디스플레이,0.8200036686018753
13,ai,0.7111756900228167
13,반도체,0.5009763693411367
13,차세대,0.43128913887403336
13,기술,0.40686398812637753
13,기술을,0.32844781638686193
13,기업,0.3245990891382022
13,생산,0.3125148978730282
13,배터리,0.240560767079885
