--- Sentiment Scaling Log (2026-02-07) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Flexible_Display_Topic): score_raw=0.4953 -> score_final=0.4953
Topic 0 (Flexible_Display_Topic): score_raw=0.4903 -> score_final=0.4903
Topic 0 (Flexible_Display_Topic): score_raw=0.4875 -> score_final=0.4875
Topic 0 (Flexible_Display_Topic): score_raw=0.4910 -> score_final=0.4910
Topic 0 (Flexible_Display_Topic): score_raw=0.4918 -> score_final=0.4918
Topic 0 (Flexible_Display_Topic): score_raw=0.4889 -> score_final=0.4889
Topic 0 (Flexible_Display_Topic): score_raw=0.4902 -> score_final=0.4902
Topic 0 (Flexible_Display_Topic): score_raw=0.4897 -> score_final=0.4897
Topic 0 (Flexible_Display_Topic): score_raw=0.4892 -> score_final=0.4892
Topic 0 (Flexible_Display_Topic): score_raw=0.4934 -> score_final=0.4934
Topic 0 (Flexible_Display_Topic): score_raw=0.4984 -> score_final=0.4984
Topic 0 (Flexible_Display_Topic): score_raw=0.5001 -> score_final=0.5001
Topic 0 (Flexible_Display_Topic): score_raw=0.4902 -> score_final=0.4902
Topic 0 (Flexible_Display_Topic): score_raw=0.4900 -> score_final=0.4900
Topic 0 (Flexible_Display_Topic): score_raw=0.4935 -> score_final=0.4935
Topic 0 (Flexible_Display_Topic): score_raw=0.4849 -> score_final=0.4849
Topic 0 (Flexible_Display_Topic): score_raw=0.4934 -> score_final=0.4934
Topic 0 (Flexible_Display_Topic): score_raw=0.4957 -> score_final=0.4957
Topic 0 (Flexible_Display_Topic): score_raw=0.4832 -> score_final=0.4832
Topic 0 (Flexible_Display_Topic): score_raw=0.4692 -> score_final=0.4692
Topic 0 (Flexible_Display_Topic): score_raw=0.5012 -> score_final=0.5012
Topic 0 (Flexible_Display_Topic): score_raw=0.4917 -> score_final=0.4917
Topic 0 (Flexible_Display_Topic): score_raw=0.4862 -> score_final=0.4862
Topic 0 (Flexible_Display_Topic): score_raw=0.4965 -> score_final=0.4965
Topic 0 (Flexible_Display_Topic): score_raw=0.4861 -> score_final=0.4861
Topic 0 (Flexible_Display_Topic): score_raw=0.4891 -> score_final=0.4891
Topic 0 (Flexible_Display_Topic): score_raw=0.5154 -> score_final=0.5154
Topic 0 (Flexible_Display_Topic): score_raw=0.4982 -> score_final=0.4982
Topic 0 (Flexible_Display_Topic): score_raw=0.4951 -> score_final=0.4951
Topic 0 (Flexible_Display_Topic): score_raw=0.4904 -> score_final=0.4904
Topic 0 (Flexible_Display_Topic): score_raw=0.4835 -> score_final=0.4835
Topic 0 (Flexible_Display_Topic): score_raw=0.5032 -> score_final=0.5032
Topic 0 (Flexible_Display_Topic): score_raw=0.4821 -> score_final=0.4821
Topic 0 (Flexible_Display_Topic): score_raw=0.4917 -> score_final=0.4917
Topic 0 (Flexible_Display_Topic): score_raw=0.4949 -> score_final=0.4949
Topic 0 (Flexible_Display_Topic): score_raw=0.4954 -> score_final=0.4954
Topic 0 (Flexible_Display_Topic): score_raw=0.4884 -> score_final=0.4884
Topic 0 (Flexible_Display_Topic): score_raw=0.5124 -> score_final=0.5124
Topic 0 (Flexible_Display_Topic): score_raw=0.4867 -> score_final=0.4867
Topic 0 (Flexible_Display_Topic): score_raw=0.4942 -> score_final=0.4942
