term,cur,prev,diff,ma7,z_like,total
잉크젯,3,0,3,0.429,1.554,4
딥엑스,3,0,3,0.571,1.383,8
고성능,3,0,3,0.571,1.383,23
asus,3,1,2,0.714,1.239,11
비보,2,0,2,0.286,1.117,2
마이크로소프트,2,0,2,0.286,1.117,5
vr,2,0,2,0.286,1.117,23
아이폰,4,1,3,1.571,1.078,37
boe,3,1,2,1.0,1.0,23
