term,cur,prev,diff,ma7,z_like,total
엔비디아,35,50,-15,15.857,3.842,199
lg전자,25,11,14,13.286,2.522,280
잉크젯,3,0,3,0.429,1.554,4
디스플레이,14,5,9,8.429,1.427,200
삼성디스플레이,8,6,2,3.857,1.398,73
고성능,3,0,3,0.571,1.383,23
딥엑스,3,0,3,0.571,1.383,8
lg디스플레이,9,1,8,4.714,1.351,85
asus,3,1,2,0.714,1.239,11
vr,2,0,2,0.286,1.117,23
마이크로소프트,2,0,2,0.286,1.117,5
비보,2,0,2,0.286,1.117,2
아이폰,4,1,3,1.571,1.078,37
boe,3,1,2,1.0,1.0,23
sk하이닉스,4,2,2,1.714,0.99,46
hp,3,1,2,1.143,0.898,55
oled,21,37,-16,16.857,0.811,354
xr,4,3,1,2.143,0.754,98
맥북,2,1,1,0.714,0.697,17
화웨이,2,1,1,0.714,0.697,14
pad,1,0,1,0.143,0.622,1
미디어텍,1,0,1,0.143,0.622,4
뷰소닉,1,0,1,0.143,0.622,4
생산능력,1,0,1,0.143,0.622,1
증착,1,0,1,0.143,0.622,2
카카오,2,2,0,0.857,0.593,23
ar,2,0,2,1.0,0.5,31
모바일,2,0,2,1.0,0.5,34
애플,5,8,-3,3.571,0.494,166
인텔,5,12,-7,3.571,0.494,65
nvidia,2,5,-3,1.143,0.414,19
sharp,1,0,1,0.429,0.345,9
소니,1,0,1,0.429,0.345,19
벤츠,1,1,0,0.571,0.244,11
태블릿,1,1,0,0.571,0.244,18
올레드,1,2,-1,0.714,0.155,44
폴더블,2,2,0,1.714,0.124,62
메타,1,2,-1,0.857,0.074,25
노트북,4,6,-2,4.143,-0.047,127
갤럭시,1,2,-1,1.286,-0.134,58
퀄컴,3,3,0,3.571,-0.198,43
tcl,1,1,0,1.571,-0.254,30
양산,3,13,-10,4.0,-0.333,44
공급망,1,6,-5,1.857,-0.363,55
4k,2,1,1,3.286,-0.457,42
tv,5,10,-5,6.714,-0.477,288
amd,1,4,-3,2.429,-0.558,35
삼성전자,9,23,-14,12.429,-0.758,599
모니터,3,1,2,6.571,-1.002,173
