term,cur,prev,diff,total,ma7,z_like
lg전자,6,6,0,271,6.857,-0.237
애플,5,3,2,156,7.286,-0.618
삼성전자,5,11,-6,518,11.857,-1.543
노트북,4,2,2,111,3.429,0.2
tsmc,3,0,3,16,1.429,0.716
스마트폰,3,2,1,86,2.143,0.348
인텔,2,2,0,51,1.143,0.414
sk하이닉스,2,3,-1,55,2.143,-0.058
레노버,2,2,0,89,4.286,-0.744
xr,2,2,0,107,4.571,-0.819
엔비디아,2,3,-1,233,5.857,-1.128
화웨이,1,0,1,14,0.143,0.622
z폴드,1,0,1,1,0.143,0.622
한미반도체,1,1,0,6,0.286,0.465
고성능,1,0,1,20,0.429,0.345
카카오,1,1,0,15,0.429,0.345
벤큐,1,0,1,4,0.429,0.345
vr,1,1,0,15,0.571,0.244
hp,1,2,-1,45,0.714,0.155
도우인시스,1,2,-1,8,0.714,0.155
bmw,1,2,-1,14,0.857,0.074
폴더블,1,2,-1,60,2.429,-0.558
구글,1,3,-2,112,2.571,-0.604
lg디스플레이,1,4,-3,78,3.429,-0.852
디스플레이,1,2,-1,184,4.429,-1.104
tv,1,4,-3,259,4.714,-1.171
