date,types,title,url,org
2025-12-24,"INVEST,LAUNCH,PARTNERSHIP,REGUL",[기획-2025 전자 이슈] 카카오에서 트라이폴드까지…'생활 AI 테크' 변곡...,http://www.srtimes.kr/news/articleView.html?idxno=192386,"LG전자, TCL, 구글, 네이버, 삼성전자, 카카오, 하이센스"
2025-12-24,"CERT,INVEST,LAUNCH,ORDER,PARTNERSHIP",구광모號 7년 '뚝심'…LG 전장 승부수 통했다,https://www.ebn.co.kr/news/articleView.html?idxno=1692532,"LG디스플레이, LG전자"
2025-12-24,"CERT,LAUNCH","삼성전자, 게이밍 모니터 최초 6K '오디세이' 공개",http://www.jndn.com/article.php?aid=1766558986424209004,"AMD, 삼성전자, 엔비디아"
2025-12-24,"INVEST,LAUNCH","삼성디스플레이, 8.6세대 IT  OLED 로 차세대 디스플레이 판 선점한다…내...",http://www.wikileaks-kr.org/news/articleView.html?idxno=180573,"Visionox, 삼성디스플레이"
2025-12-24,"CERT,INVEST,ORDER,PARTNERSHIP,REGUL","수소차 관련주, '봄바람 살랑' SJG세종·국일제지·현대차... '찬바람 쌩...",http://www.finomy.com/news/articleView.html?idxno=246384,"SK하이닉스, 기아, 삼성전자, 한화솔루션, 현대자동차"
2025-12-24,LAUNCH,올 한해 최고의 IT 제품은?…'2025 씨넷코리아 에디터스 초이스' 공개,https://www.cnet.co.kr/view/?no=20251224154319,"구글, 샤오미, 소니, 애플"
2025-12-24,LAUNCH,애플  폴더블 폰 출시전망에 삼성전자·삼성D 같이 웃는다,https://www.sisajournal-e.com/news/articleView.html?idxno=418055,"삼성디스플레이, 삼성전자, 애플"
2025-12-23,"INVEST,LAUNCH,REGUL","[데일리픽] 암호화폐 3대장 2026년 전망…챗GPT, 연말 결산 기능 선봬",https://www.digitaltoday.co.kr/news/articleView.html?idxno=615550,"네이버, 아마존, 애플, 카카오"
2025-12-24,"CERT,INVEST,LAUNCH,ORDER,PARTNERSHIP,REGUL",[Who Is ?] 유지범 성균관대학교 총장,https://www.businesspost.co.kr/BP?command=article_view&num=424703,"ETRI, KAIST, LG디스플레이, TSMC, 마이크로소프트, 삼성디스플레이, 삼성전자, 한화시스템"
2025-12-24,"INVEST,LAUNCH,ORDER,PARTNERSHIP,REGUL","'움직이는 스마트폰' 패권 전쟁… 韓 대기업, 모빌리티의 심장·뇌·신경...",https://www.g-enews.com/view.php?ud=202512241350257125fbbec65dfb_1,"Harman, 구글, 리벨리온, 샤오미, 엔비디아, 퀄컴, 화웨이"
2025-12-23,"INVEST,LAUNCH,ORDER","야스, 자기주식 98만9531주 처분 결정",https://www.digitaltoday.co.kr/news/articleView.html?idxno=615598,"LG디스플레이, 삼성디스플레이"
2025-12-23,"INVEST,LAUNCH,ORDER,REGUL",[기획-2025 IT 이슈] 반도체·디스플레이·부품으로 묶인 'AI 인프라 전선...,http://www.srtimes.kr/news/articleView.html?idxno=192251,"LG디스플레이, 네이버, 삼성디스플레이, 삼성전자, 애플, 엔비디아, 한미반도체"
