term,cur,prev,diff,total,ma7,z_like
삼성전자,42,17,25,428,17.857,4.62
모니터,19,14,5,149,10.714,1.939
엔비디아,18,6,12,153,9.714,2.013
oled,18,24,-6,335,12.857,1.122
폴더블,16,8,8,227,9.857,1.484
애플,15,7,8,312,13.286,0.369
카카오,12,0,12,37,1.857,4.293
갤럭시,10,4,6,136,4.429,1.795
lg전자,10,6,4,311,9.714,0.069
아이폰,8,3,5,114,6.857,0.316
모바일,7,0,7,32,2.429,1.787
tv,6,1,5,209,5.571,0.128
스마트폰,5,1,4,100,3.286,0.609
디스플레이,5,4,1,162,5.571,-0.17
수율,4,0,4,17,0.571,1.953
sk하이닉스,4,0,4,74,1.143,1.381
삼성디스플레이,4,5,-1,58,3.143,0.309
xr,3,1,2,69,2.143,0.348
노트북,3,0,3,95,3.857,-0.289
apple,2,0,2,6,0.286,1.117
lcd,2,1,1,34,0.857,0.593
kaist,2,4,-2,28,1.0,0.5
샤오미,2,0,2,22,1.286,0.335
asus,2,1,1,22,1.429,0.26
sharp,1,0,1,10,0.143,0.622
파나소닉,1,0,1,6,0.143,0.622
설비투자,1,0,1,11,0.286,0.465
현대모비스,1,0,1,2,0.286,0.465
byd,1,0,1,9,0.429,0.345
주사율,1,1,0,4,0.429,0.345
공급망,1,0,1,51,0.857,0.074
hp,1,0,1,39,1.286,-0.134
lg디스플레이,1,3,-2,100,1.714,-0.309
구글,1,0,1,93,1.714,-0.309
ar,1,0,1,71,2.143,-0.464
