org,topic,base_score,topic_share,company_focus,hybrid_score
AMD,80,286.7053,0.1335,0.3698,286.7053
AMD,0,232.8975,0.0125,0.3004,232.8975
AMD,46,197.4207,0.0334,0.2546,197.4207
AMD,10,179.4467,0.0155,0.2314,179.4467
AMD,11,164.9009,0.0271,0.2127,164.9009
AMD,77,147.7148,0.0213,0.1905,147.7148
AMD,57,145.9314,0.0241,0.1882,145.9314
AMD,66,130.4813,0.0325,0.1683,130.4813
AMD,27,129.8719,0.0138,0.1675,129.8719
AMD,49,119.6384,0.0648,0.1543,119.6384
AMD,9,113.9514,0.0152,0.1470,113.9514
AMD,20,110.4344,0.0157,0.1424,110.4344
AMD,98,102.8133,0.0191,0.1326,102.8133
AMD,36,101.4854,0.0078,0.1309,101.4854
AMD,14,100.2059,0.0110,0.1292,100.2059
AMD,21,99.2112,0.0201,0.1280,99.2112
AMD,62,97.1545,0.0242,0.1253,97.1545
AMD,17,97.1184,0.0204,0.1253,97.1184
AMD,5,92.8020,0.0193,0.1197,92.8020
AMD,54,92.7279,0.0181,0.1196,92.7279
AMD,56,88.5337,0.0080,0.1142,88.5337
AMD,30,87.7124,0.0230,0.1131,87.7124
AMD,28,87.0468,0.0192,0.1123,87.0468
AMD,59,82.9122,0.0202,0.1069,82.9122
AMD,6,81.5108,0.0223,0.1051,81.5108
AMD,18,81.0012,0.0664,0.1045,81.0012
AMD,93,79.1460,0.0226,0.1021,79.1460
AMD,92,78.5807,0.0418,0.1013,78.5807
AMD,61,76.2762,0.0147,0.0984,76.2762
AMD,103,75.3892,0.0161,0.0972,75.3892
AMD,37,74.2612,0.0145,0.0958,74.2612
AMD,88,71.7647,0.0077,0.0926,71.7647
AMD,52,71.5875,0.0199,0.0923,71.5875
AMD,41,70.2687,0.0249,0.0906,70.2687
AMD,71,64.5485,0.0179,0.0832,64.5485
AMD,8,63.7908,0.0078,0.0823,63.7908
AMD,89,63.7908,0.0078,0.0823,63.7908
AMD,65,63.0666,0.0093,0.0813,63.0666
AMD,73,63.0659,0.0088,0.0813,63.0659
AMD,23,62.5498,0.0164,0.0807,62.5498
AMD,87,61.4024,0.0075,0.0792,61.4024
AMD,35,55.5284,0.0254,0.0716,55.5284
AMD,100,54.2716,0.0107,0.0700,54.2716
AMD,16,50.4517,0.0089,0.0651,50.4517
AMD,42,50.3152,0.0328,0.0649,50.3152
AMD,38,48.2775,0.0116,0.0623,48.2775
AMD,13,47.1182,0.0073,0.0608,47.1182
AMD,25,46.0413,0.0121,0.0594,46.0413
AMD,102,45.6161,0.0093,0.0588,45.6161
AMD,76,45.2901,0.0056,0.0584,45.2901
AMD,101,44.3842,0.0121,0.0572,44.3842
AMD,53,44.1205,0.0176,0.0569,44.1205
AMD,78,44.0202,0.0106,0.0568,44.0202
AMD,2,43.3106,0.0180,0.0559,43.3106
AMD,33,42.2112,0.0076,0.0544,42.2112
AMD,64,41.2252,0.0168,0.0532,41.2252
AMD,12,39.9499,0.0137,0.0515,39.9499
AMD,3,35.1469,0.0090,0.0453,35.1469
AMD,29,34.7950,0.0075,0.0449,34.7950
AMD,22,32.7041,0.0078,0.0422,32.7041
AMD,63,32.6731,0.0104,0.0421,32.6731
AMD,7,31.9254,0.0116,0.0412,31.9254
AMD,55,31.7103,0.0217,0.0409,31.7103
AMD,84,31.1388,0.0085,0.0402,31.1388
AMD,48,30.8491,0.0160,0.0398,30.8491
AMD,69,30.6403,0.0132,0.0395,30.6403
AMD,86,29.1644,0.0084,0.0376,29.1644
AMD,34,28.9958,0.0059,0.0374,28.9958
AMD,81,28.5449,0.0173,0.0368,28.5449
AMD,74,27.1493,0.0095,0.0350,27.1493
AMD,99,26.8616,0.0583,0.0346,26.8616
AMD,95,26.6897,0.0112,0.0344,26.6897
AMD,47,25.7715,0.0103,0.0332,25.7715
AMD,68,24.2199,0.0171,0.0312,24.2199
AMD,45,23.9408,0.0065,0.0309,23.9408
AMD,97,23.9298,0.0072,0.0309,23.9298
AMD,43,22.9304,0.0481,0.0296,22.9304
AMD,75,22.7952,0.0072,0.0294,22.7952
AMD,26,21.5162,0.0071,0.0277,21.5162
AMD,70,20.9393,0.0072,0.0270,20.9393
AMD,85,19.8949,0.0173,0.0257,19.8949
AMD,32,18.9960,0.0104,0.0245,18.9960
AMD,96,18.8440,0.0040,0.0243,18.8440
AMD,40,17.5672,0.0047,0.0227,17.5672
AMD,94,17.2083,0.0068,0.0222,17.2083
AMD,24,16.7467,0.0215,0.0216,16.7467
AMD,51,15.8356,0.0073,0.0204,15.8356
AMD,72,15.8356,0.0107,0.0204,15.8356
AMD,90,15.5807,0.0040,0.0201,15.5807
AMD,91,15.1716,0.0072,0.0196,15.1716
AMD,19,13.9699,0.0051,0.0180,13.9699
AMD,31,13.2269,0.0103,0.0171,13.2269
AMD,1,12.8857,0.0032,0.0166,12.8857
AMD,58,10.1907,0.0105,0.0131,10.1907
AMD,44,9.9802,0.0140,0.0129,9.9802
AMD,67,9.9581,0.0082,0.0128,9.9581
AMD,83,9.0935,0.0124,0.0117,9.0935
AMD,50,7.7867,0.0033,0.0100,7.7867
AMD,4,6.5555,0.0034,0.0085,6.5555
AMD,15,4.9790,0.0053,0.0064,4.9790
AMD,82,4.2144,0.0089,0.0054,4.2144
AMD,60,4.0972,0.0113,0.0053,4.0972
AMD,79,3.8572,0.0061,0.0050,3.8572
AMD,39,1.8889,0.0019,0.0024,1.8889
ASUS,0,79.0188,0.0043,0.3409,79.0188
ASUS,18,68.4653,0.0561,0.2954,68.4653
ASUS,22,62.2935,0.0149,0.2687,62.2935
ASUS,36,58.7166,0.0045,0.2533,58.7166
ASUS,6,48.6074,0.0133,0.2097,48.6074
ASUS,65,47.1100,0.0070,0.2032,47.1100
ASUS,88,44.2186,0.0047,0.1908,44.2186
ASUS,27,39.7995,0.0042,0.1717,39.7995
ASUS,56,39.2690,0.0035,0.1694,39.2690
ASUS,73,39.1444,0.0055,0.1689,39.1444
ASUS,89,39.1444,0.0048,0.1689,39.1444
ASUS,76,37.9852,0.0047,0.1639,37.9852
ASUS,10,37.0065,0.0032,0.1596,37.0065
ASUS,34,36.9697,0.0075,0.1595,36.9697
ASUS,103,36.2448,0.0077,0.1564,36.2448
ASUS,8,33.3452,0.0041,0.1439,33.3452
ASUS,14,32.9034,0.0036,0.1419,32.9034
ASUS,87,32.8431,0.0040,0.1417,32.8431
ASUS,100,32.4122,0.0064,0.1398,32.4122
ASUS,75,29.6337,0.0094,0.1278,29.6337
ASUS,13,26.8211,0.0041,0.1157,26.8211
ASUS,63,25.8345,0.0082,0.1115,25.8345
ASUS,49,25.4027,0.0138,0.1096,25.4027
ASUS,42,25.1576,0.0164,0.1085,25.1576
ASUS,38,24.9174,0.0060,0.1075,24.9174
ASUS,80,24.4970,0.0114,0.1057,24.4970
ASUS,20,23.2123,0.0033,0.1001,23.2123
ASUS,77,23.2123,0.0033,0.1001,23.2123
ASUS,16,22.2581,0.0039,0.0960,22.2581
ASUS,86,20.1908,0.0058,0.0871,20.1908
ASUS,5,18.7043,0.0039,0.0807,18.7043
ASUS,33,18.0905,0.0032,0.0780,18.0905
ASUS,98,17.8495,0.0033,0.0770,17.8495
ASUS,64,17.6679,0.0072,0.0762,17.6679
ASUS,9,17.5851,0.0023,0.0759,17.5851
ASUS,62,17.5316,0.0044,0.0756,17.5316
ASUS,57,16.7577,0.0028,0.0723,16.7577
ASUS,90,16.3226,0.0041,0.0704,16.3226
ASUS,21,16.2990,0.0033,0.0703,16.2990
ASUS,30,15.9477,0.0042,0.0688,15.9477
ASUS,79,15.4288,0.0244,0.0666,15.4288
ASUS,17,13.6685,0.0029,0.0590,13.6685
ASUS,25,13.6685,0.0036,0.0590,13.6685
ASUS,102,13.4605,0.0027,0.0581,13.4605
ASUS,59,12.7557,0.0031,0.0550,12.7557
ASUS,29,12.3232,0.0027,0.0532,12.3232
ASUS,32,12.1574,0.0067,0.0524,12.1574
ASUS,97,11.9649,0.0036,0.0516,11.9649
ASUS,66,11.5983,0.0029,0.0500,11.5983
ASUS,45,11.5843,0.0031,0.0500,11.5843
ASUS,48,11.4582,0.0059,0.0494,11.4582
ASUS,12,11.3066,0.0039,0.0488,11.3066
ASUS,85,11.2450,0.0098,0.0485,11.2450
ASUS,26,10.3871,0.0034,0.0448,10.3871
ASUS,41,9.5821,0.0034,0.0413,9.5821
ASUS,55,9.4274,0.0065,0.0407,9.4274
ASUS,43,8.7354,0.0183,0.0377,8.7354
ASUS,3,7.4781,0.0019,0.0323,7.4781
ASUS,44,7.2584,0.0102,0.0313,7.2584
