term,cur,prev,diff,total,ma7,z_like
삼성전자,56,17,39,404,29.0,4.229
lg디스플레이,30,4,26,89,6.0,6.958
엔비디아,17,15,2,69,8.714,2.097
oled,12,5,7,196,11.714,0.065
lg화학,10,0,10,14,1.857,3.446
amd,9,0,9,35,2.429,2.569
애플,7,7,0,193,11.714,-1.066
공급망,6,1,5,21,1.571,1.965
메타,5,1,4,11,1.429,1.627
lg전자,5,5,0,138,6.143,-0.329
현대모비스,4,3,1,21,1.143,1.381
노트북,4,0,4,29,2.714,0.486
tv,4,6,-2,106,6.714,-0.756
xr,4,9,-5,104,7.0,-0.823
디스플레이,3,8,-5,109,5.714,-0.801
카카오,2,1,1,9,0.714,0.697
모바일,2,0,2,14,1.143,0.414
아마존,2,6,-4,13,1.714,0.124
폴더블,2,1,1,60,2.0,0.0
현대차,2,4,-2,40,2.0,0.0
고성능,2,1,1,26,3.143,-0.412
그램,1,0,1,3,0.143,0.622
intel,1,0,1,1,0.143,0.622
스마트워치,1,0,1,2,0.286,0.465
양산,1,0,1,10,0.429,0.345
ar,1,0,1,26,1.0,0.0
hp,1,1,0,11,1.0,0.0
구글,1,2,-1,33,2.0,-0.414
아이폰,1,2,-1,51,2.143,-0.464
갤럭시,1,7,-6,67,4.286,-1.07
